gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_001628,57,0.09841821106093462,1,0.9015817889390654,FALSE,1,"['mirna_Cluster_5517', 'mirna_Cluster_4754', 'lncrna_lncRNA_20166', 'lncrna_lncRNA_1209', 'lncrna_lncRNA_12914', 'lncrna_lncRNA_37898', 'lncrna_lncRNA_4261', 'lncrna_lncRNA_4262', 'lncrna_lncRNA_42820', 'lncrna_lncRNA_53588', 'lncrna_lncRNA_19774', 'lncrna_lncRNA_46459', 'lncrna_lncRNA_513', 'lncrna_lncRNA_53980', 'lncrna_lncRNA_1046', 'lncrna_lncRNA_12313', 'lncrna_lncRNA_43327', 'lncrna_lncRNA_13468', 'lncrna_lncRNA_1146', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_14044', 'lncrna_lncRNA_18464', 'lncrna_lncRNA_19775', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_12336', 'lncrna_lncRNA_54245', 'lncrna_lncRNA_54244', 'lncrna_lncRNA_8693', 'lncrna_lncRNA_25969', 'lncrna_lncRNA_51617', 'lncrna_lncRNA_20374', 'methylation_CpG_ptg000008l_29757849', 'methylation_CpG_ptg000008l_29757872', 'methylation_CpG_ptg000026l_10274148', 'methylation_CpG_ntLink_8_8966792', 'methylation_CpG_ptg000036l_4015561', 'methylation_CpG_ptg000031l_12842504', 'methylation_CpG_ptg000009l_6401698', 'methylation_CpG_ptg000008l_28024569', 'methylation_CpG_ptg000020l_12251164', 'methylation_CpG_ptg000024l_1677658', 'methylation_CpG_ptg000030l_536932', 'methylation_CpG_ptg000036l_4211894', 'methylation_CpG_ptg000036l_3267858', 'methylation_CpG_ptg000035l_6422253', 'methylation_CpG_ptg000022l_4671987', 'methylation_CpG_ptg000024l_1677580', 'methylation_CpG_ptg000025l_12335764', 'methylation_CpG_ptg000009l_9918086', 'methylation_CpG_ptg000026l_2996288', 'methylation_CpG_ptg000036l_4211841', 'methylation_CpG_ptg000036l_4211803', 'methylation_CpG_ntLink_8_8966741', 'methylation_CpG_ptg000008l_27090852', 'methylation_CpG_ptg000012l_10195504', 'methylation_CpG_ptg000011l_3675670']"
FUN_006802,70,0.25800411576727744,1,0.7419958842327226,FALSE,1,"['mirna_Cluster_1865', 'mirna_Cluster_14532', 'mirna_Cluster_2372', 'mirna_Cluster_15097', 'mirna_Cluster_17623', 'mirna_Cluster_9420', 'mirna_Cluster_5517', 'mirna_Cluster_14610', 'mirna_Cluster_16354', 'mirna_Cluster_5516', 'mirna_Cluster_14605', 'mirna_Cluster_13327', 'mirna_Cluster_5603', 'mirna_Cluster_1832', 'mirna_Cluster_17245', 'lncrna_lncRNA_8665', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_18511', 'lncrna_lncRNA_42948', 'lncrna_lncRNA_21873', 'lncrna_lncRNA_8570', 'lncrna_lncRNA_46358', 'lncrna_lncRNA_36401', 'lncrna_lncRNA_3637', 'lncrna_lncRNA_11033', 'lncrna_lncRNA_41139', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_17959', 'lncrna_lncRNA_3635', 'lncrna_lncRNA_3634', 'lncrna_lncRNA_3632', 'lncrna_lncRNA_3633', 'lncrna_lncRNA_35335', 'lncrna_lncRNA_37429', 'lncrna_lncRNA_17979', 'lncrna_lncRNA_30393', 'lncrna_lncRNA_19608', 'lncrna_lncRNA_30392', 'lncrna_lncRNA_15084', 'lncrna_lncRNA_25162', 'lncrna_lncRNA_949', 'lncrna_lncRNA_950', 'lncrna_lncRNA_948', 'lncrna_lncRNA_951', 'lncrna_lncRNA_38177', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000012l_1003528', 'methylation_CpG_ptg000025l_14471572', 'methylation_CpG_ptg000022l_8742788', 'methylation_CpG_ptg000021l_1601161', 'methylation_CpG_ptg000004l_9829366', 'methylation_CpG_ptg000001l_5427018', 'methylation_CpG_ptg000002l_12232995', 'methylation_CpG_ptg000020l_174872', 'methylation_CpG_ptg000001l_5582593', 'methylation_CpG_ptg000025l_19306458', 'methylation_CpG_ptg000023l_7964434', 'methylation_CpG_ntLink_8_21033856', 'methylation_CpG_ptg000016l_5100135', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000015l_6125783', 'methylation_CpG_ptg000035l_7729757', 'methylation_CpG_ptg000021l_20855481', 'methylation_CpG_ptg000007l_9148389', 'methylation_CpG_ptg000009l_2768967', 'methylation_CpG_ptg000001l_3386230', 'methylation_CpG_ptg000016l_9999914', 'methylation_CpG_ptg000025l_14471581', 'methylation_CpG_ptg000020l_14523192']"
FUN_008515,61,0.1817604124486805,1,0.8182395875513195,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_13647', 'mirna_Cluster_4752', 'mirna_Cluster_5516', 'mirna_Cluster_1819', 'lncrna_lncRNA_3105', 'lncrna_lncRNA_4407', 'lncrna_lncRNA_35363', 'lncrna_lncRNA_43077', 'lncrna_lncRNA_283', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_36184', 'lncrna_lncRNA_9140', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_18655', 'lncrna_lncRNA_4408', 'lncrna_lncRNA_26970', 'lncrna_lncRNA_26969', 'lncrna_lncRNA_21169', 'lncrna_lncRNA_25737', 'lncrna_lncRNA_54033', 'lncrna_lncRNA_42837', 'lncrna_lncRNA_4405', 'lncrna_lncRNA_41531', 'lncrna_lncRNA_12187', 'lncrna_lncRNA_18654', 'lncrna_lncRNA_8601', 'lncrna_lncRNA_25412', 'lncrna_lncRNA_25413', 'lncrna_lncRNA_29614', 'lncrna_lncRNA_27116', 'methylation_CpG_ptg000025l_7581040', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000030l_714871', 'methylation_CpG_ptg000047l_10028722', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000026l_10340767', 'methylation_CpG_ptg000022l_9886155', 'methylation_CpG_ntLink_8_19223271', 'methylation_CpG_ptg000011l_6592101', 'methylation_CpG_ptg000019l_5865334', 'methylation_CpG_ptg000008l_300038', 'methylation_CpG_ptg000020l_97692', 'methylation_CpG_ptg000025l_5847134', 'methylation_CpG_ptg000017l_6907064', 'methylation_CpG_ptg000004l_13609827', 'methylation_CpG_ptg000010l_2346850', 'methylation_CpG_ptg000027l_14459170', 'methylation_CpG_ptg000021l_17980488', 'methylation_CpG_ptg000016l_6476295', 'methylation_CpG_ptg000020l_10544177', 'methylation_CpG_ptg000010l_1082098', 'methylation_CpG_ptg000026l_14444437', 'methylation_CpG_ptg000002l_10118193']"
FUN_008878,70,0.2524669304571495,1,0.7475330695428505,FALSE,1,"['mirna_Cluster_13647', 'mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_13327', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_2746', 'mirna_Cluster_15097', 'mirna_Cluster_4036', 'mirna_Cluster_4754', 'mirna_Cluster_3301', 'mirna_Cluster_14605', 'mirna_Cluster_9786', 'mirna_Cluster_17245', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_26645', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_15084', 'lncrna_lncRNA_43339', 'lncrna_lncRNA_949', 'lncrna_lncRNA_950', 'lncrna_lncRNA_948', 'lncrna_lncRNA_951', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_51218', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_48172', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_42948', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_26728', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_9140', 'methylation_CpG_ptg000011l_7165113', 'methylation_CpG_ptg000031l_6951075', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ptg000011l_7165083', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ptg000018l_1144236', 'methylation_CpG_ptg000008l_21871303', 'methylation_CpG_ptg000011l_6592101', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000031l_6951172', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000027l_4920376', 'methylation_CpG_ptg000031l_12732822', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000023l_24083872', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000022l_5440893', 'methylation_CpG_ptg000002l_8742176', 'methylation_CpG_ptg000031l_5731452', 'methylation_CpG_ptg000031l_6951137', 'methylation_CpG_ptg000018l_5665117', 'methylation_CpG_ptg000031l_6951164', 'methylation_CpG_ptg000027l_4920386', 'methylation_CpG_ptg000031l_6951148', 'methylation_CpG_ptg000012l_3158600']"
FUN_007645,70,0.37686474040834694,1,0.6231352595916531,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_5516', 'mirna_Cluster_17245', 'mirna_Cluster_4036', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_2746', 'mirna_Cluster_1865', 'mirna_Cluster_13647', 'mirna_Cluster_14605', 'mirna_Cluster_10452', 'mirna_Cluster_14610', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_25162', 'lncrna_lncRNA_3936', 'lncrna_lncRNA_8665', 'lncrna_lncRNA_949', 'lncrna_lncRNA_950', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_948', 'lncrna_lncRNA_951', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_27760', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_26645', 'lncrna_lncRNA_4248', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_36184', 'lncrna_lncRNA_8706', 'lncrna_lncRNA_46358', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_6168', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ptg000012l_1003528', 'methylation_CpG_ptg000036l_4258034', 'methylation_CpG_ptg000024l_835249', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000018l_1144208', 'methylation_CpG_ntLink_1_126175', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000036l_4258004', 'methylation_CpG_ptg000004l_193846', 'methylation_CpG_ptg000036l_4258002', 'methylation_CpG_ptg000027l_4920376', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000027l_4256133', 'methylation_CpG_ptg000031l_5813616', 'methylation_CpG_ptg000036l_4258028']"
FUN_007857,70,0.2894540926909501,1,0.7105459073090499,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_13647', 'mirna_Cluster_5516', 'mirna_Cluster_3301', 'mirna_Cluster_13327', 'mirna_Cluster_9420', 'mirna_Cluster_2372', 'mirna_Cluster_10452', 'mirna_Cluster_15097', 'mirna_Cluster_2500', 'mirna_Cluster_17623', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_14605', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_27859', 'lncrna_lncRNA_27861', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_27862', 'lncrna_lncRNA_872', 'lncrna_lncRNA_27856', 'lncrna_lncRNA_27857', 'lncrna_lncRNA_27858', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_43074', 'lncrna_lncRNA_4407', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_4408', 'lncrna_lncRNA_51218', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_53546', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000026l_10340767', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000027l_7605780', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000004l_13995774', 'methylation_CpG_ptg000011l_6592101', 'methylation_CpG_ptg000022l_9886155', 'methylation_CpG_ptg000004l_13609827', 'methylation_CpG_ptg000018l_5665117', 'methylation_CpG_ptg000022l_9886192', 'methylation_CpG_ptg000030l_536932', 'methylation_CpG_ntLink_8_26596900', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000004l_13995821', 'methylation_CpG_ptg000027l_7605776', 'methylation_CpG_ptg000021l_1761539', 'methylation_CpG_ptg000023l_16966509', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000002l_8742176', 'methylation_CpG_ptg000027l_7605784', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000002l_1805165', 'methylation_CpG_ptg000004l_13995815', 'methylation_CpG_ptg000020l_16600244']"
FUN_008061,70,0.4298059010621593,1,0.5701940989378407,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_3301', 'mirna_Cluster_15097', 'mirna_Cluster_9420', 'mirna_Cluster_13647', 'mirna_Cluster_2746', 'mirna_Cluster_2372', 'mirna_Cluster_4036', 'mirna_Cluster_17245', 'mirna_Cluster_2500', 'mirna_Cluster_10452', 'mirna_Cluster_13327', 'mirna_Cluster_1865', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_27784', 'lncrna_lncRNA_30241', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_1129', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_872', 'lncrna_lncRNA_3936', 'lncrna_lncRNA_13524', 'lncrna_lncRNA_41531', 'methylation_CpG_ptg000031l_5731452', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000017l_5225531', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000030l_714871', 'methylation_CpG_ptg000020l_14623100', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000036l_4258004', 'methylation_CpG_ptg000036l_4258034', 'methylation_CpG_ntLink_6_17146283', 'methylation_CpG_ptg000025l_7581040', 'methylation_CpG_ptg000047l_10028701', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000012l_1003528', 'methylation_CpG_ptg000012l_7873232', 'methylation_CpG_ptg000004l_14590699']"
FUN_008194,70,0.32007318936672324,1,0.6799268106332768,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_9420', 'mirna_Cluster_2372', 'mirna_Cluster_13327', 'mirna_Cluster_5516', 'mirna_Cluster_16354', 'mirna_Cluster_14605', 'mirna_Cluster_3301', 'mirna_Cluster_9786', 'mirna_Cluster_1865', 'mirna_Cluster_17623', 'mirna_Cluster_5517', 'mirna_Cluster_13647', 'mirna_Cluster_15097', 'mirna_Cluster_1832', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_51218', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_35336', 'lncrna_lncRNA_949', 'lncrna_lncRNA_950', 'lncrna_lncRNA_948', 'lncrna_lncRNA_951', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_26645', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_46113', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_15084', 'lncrna_lncRNA_4113', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_4114', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_43339', 'lncrna_lncRNA_8665', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_27987', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000031l_12732822', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000027l_4920376', 'methylation_CpG_ptg000018l_14942169', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000002l_12232995', 'methylation_CpG_ptg000022l_9886155', 'methylation_CpG_ptg000023l_16966509', 'methylation_CpG_ptg000035l_6280136', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000015l_10217082', 'methylation_CpG_ptg000004l_193846', 'methylation_CpG_ntLink_8_21033856', 'methylation_CpG_ptg000025l_7581109', 'methylation_CpG_ptg000022l_5440474', 'methylation_CpG_ptg000007l_7452406', 'methylation_CpG_ntLink_6_22410028', 'methylation_CpG_ptg000025l_13071884', 'methylation_CpG_ptg000015l_10217079', 'methylation_CpG_ptg000008l_95329', 'methylation_CpG_ptg000022l_5440893', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000020l_14605532']"
FUN_014983,70,0.5210701221285949,1,0.47892987787140506,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_3301', 'mirna_Cluster_5516', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_14605', 'mirna_Cluster_17245', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'mirna_Cluster_1865', 'mirna_Cluster_14610', 'mirna_Cluster_2746', 'mirna_Cluster_2500', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_283', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_3157', 'lncrna_lncRNA_853', 'lncrna_lncRNA_854', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_4113', 'lncrna_lncRNA_910', 'lncrna_lncRNA_909', 'lncrna_lncRNA_4114', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_43231', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_872', 'lncrna_lncRNA_18181', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_21211', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000020l_15080829', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000010l_1056458', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000022l_9886155', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000021l_1601161', 'methylation_CpG_ptg000047l_10028722', 'methylation_CpG_ntLink_8_19223262', 'methylation_CpG_ntLink_8_26760791', 'methylation_CpG_ptg000020l_16600244', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000047l_10028701', 'methylation_CpG_ptg000023l_16966509', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000021l_17241308', 'methylation_CpG_ntLink_8_21853464']"
FUN_015263,70,0.31379729462446837,1,0.6862027053755316,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_2500', 'mirna_Cluster_2372', 'mirna_Cluster_14532', 'mirna_Cluster_4754', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_13647', 'mirna_Cluster_15097', 'mirna_Cluster_1951', 'mirna_Cluster_4036', 'mirna_Cluster_17623', 'mirna_Cluster_10452', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_3220', 'lncrna_lncRNA_20374', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_8980', 'lncrna_lncRNA_43304', 'lncrna_lncRNA_8463', 'lncrna_lncRNA_8465', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_36995', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000004l_5253022', 'methylation_CpG_ptg000030l_2148131', 'methylation_CpG_ptg000024l_11259843', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000030l_2148139', 'methylation_CpG_ptg000030l_536932', 'methylation_CpG_ptg000025l_13071884', 'methylation_CpG_ptg000009l_9918086', 'methylation_CpG_ptg000035l_4728047', 'methylation_CpG_ptg000026l_1051660', 'methylation_CpG_ptg000031l_12902933', 'methylation_CpG_ntLink_6_12719783', 'methylation_CpG_ptg000020l_4439327', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000033l_974013', 'methylation_CpG_ptg000023l_20397031', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000035l_6422253']"
FUN_007914,59,0.08603783066261794,1,0.913962169337382,FALSE,1,"['mirna_Cluster_12087', 'mirna_Cluster_12083', 'mirna_Cluster_9366', 'mirna_Cluster_12081', 'lncrna_lncRNA_8845', 'lncrna_lncRNA_9343', 'lncrna_lncRNA_956', 'lncrna_lncRNA_955', 'lncrna_lncRNA_44442', 'lncrna_lncRNA_44441', 'lncrna_lncRNA_9055', 'lncrna_lncRNA_1022', 'lncrna_lncRNA_15078', 'lncrna_lncRNA_36414', 'lncrna_lncRNA_12008', 'lncrna_lncRNA_8844', 'lncrna_lncRNA_45203', 'lncrna_lncRNA_4252', 'lncrna_lncRNA_28696', 'lncrna_lncRNA_12373', 'lncrna_lncRNA_6835', 'lncrna_lncRNA_38306', 'lncrna_lncRNA_28697', 'lncrna_lncRNA_28028', 'lncrna_lncRNA_18589', 'lncrna_lncRNA_28024', 'lncrna_lncRNA_27847', 'lncrna_lncRNA_9363', 'lncrna_lncRNA_28026', 'lncrna_lncRNA_28027', 'lncrna_lncRNA_28021', 'lncrna_lncRNA_20146', 'lncrna_lncRNA_35927', 'lncrna_lncRNA_17963', 'methylation_CpG_ptg000024l_10737808', 'methylation_CpG_ptg000020l_14657810', 'methylation_CpG_ptg000017l_3303278', 'methylation_CpG_ptg000011l_3306850', 'methylation_CpG_ptg000022l_4636270', 'methylation_CpG_ptg000023l_6602698', 'methylation_CpG_ptg000017l_3303225', 'methylation_CpG_ptg000025l_4765924', 'methylation_CpG_ptg000011l_8233112', 'methylation_CpG_ptg000008l_21519796', 'methylation_CpG_ptg000026l_7952395', 'methylation_CpG_ntLink_8_20198107', 'methylation_CpG_ptg000008l_21519758', 'methylation_CpG_ptg000017l_3303412', 'methylation_CpG_ptg000017l_7901900', 'methylation_CpG_ptg000016l_1041560', 'methylation_CpG_ptg000020l_10211304', 'methylation_CpG_ptg000025l_4765941', 'methylation_CpG_ptg000007l_8406358', 'methylation_CpG_ptg000021l_18710559', 'methylation_CpG_ptg000017l_7901903', 'methylation_CpG_ptg000007l_4561595', 'methylation_CpG_ntLink_8_25877059', 'methylation_CpG_ptg000030l_934604', 'methylation_CpG_ptg000008l_32903150']"
