"","ACR-139-TP1","ACR-139-TP2","ACR-139-TP3","ACR-139-TP4","ACR-145-TP1","ACR-145-TP2","ACR-145-TP3","ACR-145-TP4","ACR-150-TP1","ACR-150-TP2","ACR-150-TP3","ACR-150-TP4","ACR-173-TP1","ACR-173-TP2","ACR-173-TP3","ACR-173-TP4","ACR-186-TP1","ACR-186-TP2","ACR-186-TP3","ACR-186-TP4","ACR-225-TP1","ACR-225-TP2","ACR-225-TP3","ACR-225-TP4","ACR-229-TP1","ACR-229-TP2","ACR-229-TP3","ACR-229-TP4","ACR-237-TP1","ACR-237-TP2","ACR-237-TP3","ACR-237-TP4","ACR-244-TP1","ACR-244-TP2","ACR-244-TP3","ACR-244-TP4","ACR-265-TP1","ACR-265-TP2","ACR-265-TP3","ACR-265-TP4"
"CpG_ptg000016l_1654855",16.666667,12.5,8.333333,13.636364,24.444444,9.375,15.789474,37.777778,19.402985,25.806452,29.411765,20.454545,20,6.666667,16.666667,16.216216,8,27.272727,20.512821,25.641026,14.893617,25.806452,17.073171,19.148936,31.818182,24.242424,5.714286,17.391304,9.52381,14.285714,22.222222,21.428571,33.333333,41.176471,55.555556,41.176471,18.75,19.047619,35.294118,13.333333
"CpG_ptg000016l_1654929",60.869565,61.111111,63.333333,63.157895,34.285714,41.666667,38.461538,56.666667,43.181818,53.333333,57.142857,42.424242,47.619048,46.153846,22.857143,28,34.782609,63.636364,48.387097,61.764706,25,40.909091,25,23.529412,56,30.30303,30.434783,33.333333,40.740741,43.75,57.894737,47.058824,52.380952,61.538462,66.666667,48.275862,70,40,44.444444,26.315789
"CpG_ptg000016l_1815774",78.26087,55.555556,55.555556,62.5,51.351351,44.827586,45.16129,51.515152,78.26087,94.444444,90,73.333333,57.575758,76.470588,37.5,73.684211,73.333333,100,69.230769,81.25,33.333333,100,85.714286,50,80,88.888889,89.473684,82.608696,76.923077,73.333333,90,89.473684,62.5,50,61.111111,70.833333,42.857143,42.857143,43.75,34.782609
"CpG_ptg000016l_1815908",64.705882,55.555556,48.275862,70.37037,23.333333,29.268293,28.571429,29.545455,53.333333,80.952381,90,73.684211,41.176471,78.571429,50,46.153846,68.75,61.538462,64.705882,72.727273,36.363636,55.172414,33.333333,44.444444,93.75,100,100,82.608696,81.25,76.470588,94.444444,55,53.125,76.190476,50,59.459459,43.75,23.913043,27.906977,21.428571
"CpG_ptg000016l_1815910",26.470588,17.857143,27.586207,29.62963,23.809524,18.604651,17.307692,25,53.333333,85.714286,90,73.684211,30,78.571429,48,44.444444,68.75,64.285714,82.352941,69.565217,36.363636,37.931034,33.333333,33.333333,35.294118,42.857143,45,47.826087,87.5,75,94.736842,55,53.125,76.190476,50,56.756757,24.489796,12.765957,9.302326,7.142857
"CpG_ptg000016l_1815941",54.545455,54.166667,48.275862,70.37037,16.129032,13.953488,11.864407,13.043478,25,60,37.5,27.777778,50,75,54.545455,53.333333,15.789474,38.095238,37.5,50,18.181818,54.83871,27.777778,47.619048,27.777778,20,36,18.181818,50,38.461538,50,23.809524,41.860465,45.833333,38.095238,44.680851,17.021277,20,21.95122,16.981132
"CpG_ptg000016l_1815964",68.965517,62.5,51.851852,69.230769,36.206897,34.146341,37.878788,40.425532,72.727273,94.444444,100,72.222222,64.705882,76.470588,38.888889,50,40,68,66.666667,85,19.230769,70.833333,30,53.333333,86.666667,93.75,88,88.888889,92.307692,81.818182,91.666667,73.333333,34.146341,47.826087,40.909091,39.02439,45.833333,28.846154,39.473684,29.62963
"CpG_ptg000016l_1816119",50,69.230769,36.363636,38.888889,19.230769,32.258065,41.666667,20.588235,56.25,50,53.333333,81.25,44,50,33.333333,35.294118,50,78.947368,36.363636,85.714286,11.764706,52.941176,60,69.230769,82.352941,70,66.666667,60,58.823529,77.777778,75.862069,80,61.111111,45.454545,60.869565,72.727273,37.209302,32.608696,14.285714,32
"CpG_ptg000016l_1816263",55.555556,70.833333,46.153846,42.857143,33.333333,45.238095,26.5625,25,50,57.142857,66.666667,52.380952,52.173913,36.842105,34.615385,25,76.923077,95.652174,100,75,5.263158,56.25,80,80,86.956522,85.714286,94.736842,100,73.913043,70.588235,76,71.428571,47.058824,64.285714,56.521739,66.666667,41.463415,17.647059,24.390244,43.243243
"CpG_ptg000016l_1816266",55.555556,65.217391,46.153846,41.176471,34.482759,46.341463,26.984127,25,48,61.538462,66.666667,54.545455,59.090909,40,30.769231,18.75,69.230769,91.304348,89.473684,69.230769,10.526316,47.058824,80,78.571429,86.956522,92.307692,94.736842,100,75,70.588235,76,64.285714,43.75,66.666667,56.521739,72.222222,39.02439,17.647059,26.190476,37.837838
"CpG_ptg000016l_4107394",36.363636,44.594595,34.42623,41.071429,28.571429,24.137931,28.571429,43.589744,40.740741,42.5,58.490566,41.463415,40,33.333333,44.444444,40.740741,18.75,25,19.565217,25.862069,10.25641,51.351351,44.230769,52.272727,50,60.377358,63.461538,43.859649,52.830189,54.285714,63.265306,52.272727,76,90.47619,87.878788,63.888889,38.709677,27.027027,15,35.483871
"CpG_ptg000016l_4107446",29.230769,43.939394,34.482759,39.622642,34.210526,28.571429,34.285714,47.058824,29.62963,29.72973,39.473684,31.707317,29.166667,25,42.857143,41.666667,15.254237,17.5,17.391304,13.72549,26.5625,34.285714,40.909091,51.612903,31.818182,47.272727,46,30.769231,36.363636,47.222222,51.162791,30,81.818182,81.081081,84.848485,66.666667,19.230769,18.181818,33.333333,30.30303
"CpG_ptg000016l_4107475",20,38.095238,30.612245,43.478261,30,17.647059,12.5,15.625,38.77551,61.111111,59.459459,39.473684,37.5,70,35.714286,33.333333,13.953488,23.076923,14.285714,24.324324,19.047619,33.333333,43.333333,54.166667,37.5,34.545455,34.090909,37.209302,50,63.888889,62.745098,57.142857,74.358974,87.096774,77.419355,66.666667,16.666667,15.789474,30.769231,38.709677
"CpG_ptg000016l_9999748",88.888889,81.25,91.666667,94.444444,86.363636,94.444444,81.818182,85.714286,75,100,86.956522,80.952381,100,90.909091,90,76.923077,71.428571,95.238095,86.666667,88.235294,18.518519,100,73.333333,85.714286,96,95.833333,82.352941,93.75,92.307692,86.363636,100,71.428571,90.909091,100,100,83.333333,95.833333,75,84.615385,75
"CpG_ptg000016l_9999753",89.473684,73.333333,91.666667,94.444444,90.47619,95.454545,80.952381,86.666667,83.333333,100,91.304348,81.818182,85.714286,90.909091,90,71.428571,66.666667,94.736842,80,93.75,20.408163,100,66.666667,86.666667,96,91.666667,82.352941,93.75,91.666667,86.363636,100,71.428571,90,100,100,89.655172,95.833333,75,83.333333,72.727273
"CpG_ptg000017l_9710820",47.222222,53.571429,30,40.540541,24,38.235294,15,34.285714,41.666667,38.709677,40.909091,36,12.903226,9.090909,41.666667,14.285714,21.052632,23.529412,25,16.666667,33.333333,41.666667,31.578947,57.894737,26.785714,28.571429,26.086957,29.72973,45.454545,38.095238,35,30.769231,40.384615,40,21.428571,32.075472,26.315789,24.137931,35.897436,38.888889
"CpG_ptg000017l_11261562",44.117647,56.756757,42.857143,50,50,65,75,57.142857,29.411765,39.473684,48.484848,43.333333,42.857143,83.333333,71.428571,73.333333,40.909091,40.909091,47.222222,47.058824,30.769231,66.666667,37.037037,52.380952,42.307692,61.290323,45.16129,43.75,41.935484,45.714286,46.875,44.827586,44.444444,68.75,41.935484,45.098039,60,60,61.111111,68.75
"CpG_ptg000017l_11264955",92,80.952381,66.666667,77.272727,65.384615,80,57.142857,70.588235,50,80.952381,60.869565,77.272727,86.666667,100,78.571429,84.615385,66.666667,71.428571,77.272727,76.666667,16.666667,63.636364,55.882353,83.870968,50,74.074074,63.636364,66.666667,26.666667,65,76,72.727273,81.818182,70.37037,85.714286,58.974359,55,65,71.428571,68.421053
"CpG_ptg000017l_11265031",31.25,72.222222,58.823529,57.142857,80.952381,75,56.521739,69.565217,81.25,70.833333,57.894737,85.714286,90,100,93.333333,93.75,52.941176,70.588235,52.173913,75,26.315789,82.142857,69.444444,85.294118,70.37037,71.428571,61.111111,85,60,66.666667,80,68.421053,65.625,78.787879,77.777778,61.904762,51.724138,60.869565,73.684211,73.684211
"CpG_ptg000017l_11265039",40,68.421053,58.823529,62.962963,78.947368,60.869565,54.545455,65.217391,76.470588,72,47.368421,77.272727,100,100,93.333333,93.333333,30,41.176471,39.130435,55,5,37.037037,33.333333,44.117647,66.666667,72.727273,64.705882,85,58.823529,58.333333,65.384615,57.894737,50,40,50,43.902439,51.851852,54.166667,57.894737,63.157895
"CpG_ptg000017l_11265738",95,80,66.666667,81.481481,61.538462,50,59.259259,80.952381,54.166667,91.304348,86.363636,64.705882,83.333333,93.75,75,71.428571,100,92.307692,71.875,93.103448,26.315789,81.818182,91.304348,82.051282,78.26087,80.769231,55.555556,60,71.428571,72.727273,65.217391,80,78.723404,76.923077,100,90.47619,72.222222,78.571429,66.666667,63.636364
"CpG_ptg000017l_11265743",90,75,65.217391,77.777778,50,50,51.851852,71.428571,54.166667,87.5,86.363636,62.5,90.909091,94.117647,71.428571,76.923077,100,88.461538,64.705882,89.285714,22.222222,76.190476,80,75,79.166667,75,52.380952,62.5,68.181818,72.727273,63.636364,78.947368,65.957447,86.206897,88.235294,73.809524,73.684211,71.428571,65,57.142857
"CpG_ptg000017l_11265968",76.190476,80,52.941176,68.421053,75.862069,63.636364,58.823529,66.666667,76,100,79.166667,75,100,100,84.615385,75,47.368421,64.516129,40,57.142857,13.333333,60,65.384615,63.043478,60,54.166667,75,66.666667,66.666667,81.818182,72.222222,57.894737,56.521739,76.923077,52.380952,74.358974,64,94.444444,46.666667,90
"CpG_ptg000018l_13072298",31.25,55.555556,53.333333,35,41.666667,42.307692,42.105263,29.62963,12,6.666667,26.666667,20,12,33.333333,16,12.5,21.052632,50,50,34.782609,23.076923,46.153846,47.368421,62.5,35.714286,40,23.809524,17.391304,22.222222,42.857143,21.052632,5.882353,43.333333,23.076923,36.363636,35.483871,48,42.105263,56.25,21.428571
"CpG_ptg000018l_13662102",21.428571,36.666667,15.789474,18.181818,62.5,37.037037,48,34.615385,41.666667,44,33.333333,37.5,56,53.333333,52.941176,58.823529,22.857143,8.333333,38.461538,42.105263,5.882353,61.538462,46.153846,75,66.666667,72.727273,62.5,60,50,30,46.153846,33.333333,70.588235,26.666667,73.333333,52.941176,25,53.333333,47.826087,25
"CpG_ptg000018l_13662104",25,44.827586,23.529412,36.842105,62.5,38.461538,52,34.615385,45.833333,41.666667,46.153846,25,60.869565,53.333333,52.941176,61.111111,22.857143,8.333333,38.461538,42.105263,5.882353,61.538462,64.285714,57.894737,64,66.666667,56.25,66.666667,50,33.333333,53.846154,25,72.222222,26.666667,80,52.941176,25,60,52.173913,30
"CpG_ptg000018l_13662125",25.806452,37.5,4.545455,16,33.333333,26.315789,31.034483,30.434783,50,40.740741,44.444444,33.333333,33.333333,40,33.333333,44,13.333333,4.347826,13.333333,26.315789,4.395604,71.428571,47.058824,55.555556,44.117647,65.217391,73.684211,52.941176,40,33.333333,50,40,63.636364,38.888889,56.25,42.857143,12,41.935484,48,33.333333
"CpG_ptg000018l_13662263",6.122449,17.567568,12.068966,10,10.25641,20.512821,8.108108,15.555556,18.518519,31.034483,26.666667,20.512821,18.181818,11.538462,11.111111,8.333333,5.454545,17.5,5.405405,10.810811,5.579399,26.086957,19.047619,24,2.040816,28.888889,30,20.689655,23.809524,29.166667,28.571429,29.787234,18.918919,27.586207,21.73913,21.95122,25,13.888889,11.764706,13.888889
"CpG_ptg000018l_13662269",16,24,17.741935,27.777778,21.95122,32.55814,15,40.909091,37.288136,48.275862,43.75,40.540541,37.142857,37.037037,40.740741,33.333333,6.779661,21.052632,18.421053,13.513514,5.439331,56.521739,16.666667,46.153846,18.367347,45.833333,40,34.482759,53.658537,45.833333,50,39.215686,46.153846,36.666667,58.333333,45.238095,42.857143,20,25.714286,27.777778
"CpG_ptg000018l_13662271",15.686275,19.736842,16.41791,20.37037,21.95122,29.545455,17.5,42.222222,33.898305,50,40.625,39.473684,20,26.923077,28.571429,20.512821,1.724138,10.526316,12.5,13.888889,1.229508,54.166667,16.666667,44.444444,14.285714,33.333333,29.62963,24.137931,50,54.166667,47.368421,40.384615,48.717949,40,54.166667,52.380952,46,17.5,25.714286,27.777778
"CpG_ptg000018l_13662321",20.754717,17.808219,15.662651,23.728814,22,31.578947,28.571429,42.105263,35.483871,37.037037,34.285714,38.095238,47.222222,50,35.294118,50,8,7.692308,6.25,26.470588,6.521739,41.176471,40,43.333333,43.181818,55.319149,50,41.935484,52.272727,26.923077,48.387097,29.268293,35.897436,35.294118,50,41.463415,37.5,29.411765,23.684211,39.02439
"CpG_ptg000018l_13662332",21.818182,23.611111,21.052632,24.528302,40.425532,35.897436,31.428571,54.545455,48.214286,67.857143,57.142857,57.894737,41.176471,50,41.304348,47.727273,11.940299,27.272727,18.604651,48.387097,5.429864,56.25,47.826087,43.75,53.488372,65.909091,62.068966,50,54.054054,46.153846,76.666667,57.894737,52.631579,51.515152,54.166667,63.157895,46.153846,41.176471,41.935484,38.095238
"CpG_ptg000018l_13662349",12,15.942029,9.722222,9.803922,21.052632,22.857143,15.625,33.333333,29.62963,51.612903,51.724138,31.428571,26.666667,25,26.086957,29.545455,4.615385,22.222222,6.382979,15.625,5.670103,22.222222,20,14.285714,25.581395,35,38.461538,36.363636,35.294118,26.923077,37.931034,45.714286,43.589744,51.724138,55.555556,55.882353,26.315789,25,26.666667,10.526316
"CpG_ptg000018l_13662359",8.510638,11.864407,10.606061,10.869565,19.444444,35.897436,14.705882,46.428571,15.217391,28.571429,33.333333,25.714286,26.666667,43.478261,34.883721,40,3.278689,27.027027,8,18.518519,4.945055,35,21.052632,25,27.027027,32.352941,15,27.586207,28.125,20,25,28,37.837838,38.461538,59.259259,64.516129,34.285714,19.354839,17.857143,11.111111
"CpG_ptg000018l_13662362",18.75,15,16.666667,22.222222,27.777778,38.461538,20,53.571429,29.090909,43.333333,53.571429,25,29.032258,30.434783,33.333333,46.511628,1.639344,28.205128,6.122449,7.407407,8.241758,52.631579,25,24.137931,23.076923,39.473684,38.095238,26.666667,30.30303,25,37.5,54.545455,47.368421,53.571429,58.62069,68.75,37.142857,34.285714,40,13.888889
"CpG_ptg000018l_13662369",14.285714,15.873016,11.111111,8.695652,18.918919,39.473684,13.888889,46.875,16.666667,31.034483,27.586207,11.428571,20.689655,38.095238,22.5,46.341463,5.172414,29.72973,2,24.242424,6.508876,23.529412,20,28.571429,13.157895,18.918919,14.285714,14.285714,20,19.047619,34.782609,17.647059,43.243243,48,51.724138,54.83871,28.125,26.470588,23.333333,8.571429
"CpG_ptg000018l_13662378",20.930233,22.807018,15.873016,20,27.777778,40.540541,18.181818,54.83871,25.490196,38.461538,37.931034,27.272727,29.62963,45.454545,45,44.186047,14.285714,22.857143,10.869565,33.333333,9.259259,33.333333,31.578947,17.857143,51.351351,50,47.368421,32.142857,27.586207,23.809524,29.62963,42.857143,48.571429,66.666667,59.259259,57.692308,34.482759,34.285714,37.037037,21.212121
"CpG_ptg000018l_13662383",16.666667,28.846154,18.644068,31.578947,28.571429,50,30,55.172414,15.686275,23.809524,17.857143,19.354839,50,55,45.945946,45.945946,25,50,11.627907,57.575758,3.496503,69.230769,50,36.666667,59.459459,60.714286,31.578947,51.724138,13.793103,33.333333,42.307692,30.769231,55.555556,50,58.333333,50,44.444444,34.285714,44.444444,17.241379
"CpG_ptg000018l_13662385",24.324324,33.333333,23.636364,34.285714,38.235294,51.428571,35.714286,71.428571,34.782609,45,50,33.333333,50,57.894737,55.882353,54.83871,28.947368,62.962963,20,67.647059,3.007519,71.428571,53.333333,40,77.142857,76.923077,58.823529,58.62069,22.222222,35.294118,52,52,68.75,75,62.5,61.904762,52,47.058824,65.384615,24
"CpG_ptg000018l_13662387",21.621622,29.411765,18.965517,28.947368,35.294118,52.777778,36.666667,65.517241,36.734694,52.631579,50,25.806452,46.428571,57.894737,47.222222,52.941176,18.181818,55.555556,19.512195,57.142857,7.462687,61.538462,53.333333,35.714286,65.714286,64,58.823529,57.142857,19.230769,29.411765,57.692308,52,65.714286,78.947368,58.333333,59.090909,44.444444,50,59.259259,26.923077
"CpG_ptg000018l_13662481",24.242424,35.714286,11.627907,35.897436,52.941176,61.904762,60,44,31.25,50,42.105263,39.285714,61.290323,70,45.16129,38.095238,42.857143,51.612903,33.333333,52.941176,2.884615,88.235294,58.823529,44.444444,61.538462,64.516129,59.259259,47.619048,47.368421,55.555556,41.37931,78.571429,60.869565,68.421053,76,57.142857,47.368421,61.538462,27.272727,50
"CpG_ptg000018l_13662483",22.857143,26.666667,10.638298,39.473684,48.484848,65,60,54.166667,38.77551,60,45,34.482759,61.290323,72.727273,46.666667,42.857143,42.857143,46.666667,38.095238,48.571429,4.807692,81.25,64.705882,42.307692,66.666667,63.333333,67.857143,47.619048,50,55.555556,48.387097,66.666667,62.5,73.684211,80,60.714286,47.368421,64,31.818182,53.333333
"CpG_ptg000018l_13662485",22.857143,23.913043,10.638298,34.146341,48.571429,60,55,47.826087,35.416667,52.380952,35,17.241379,31.25,63.636364,45.454545,42.857143,40.740741,44.827586,36.842105,48.571429,4.950495,86.666667,68.75,37.037037,60.714286,58.064516,67.857143,54.545455,45,55.555556,50,68.75,65.217391,73.684211,76.923077,58.62069,47.619048,61.538462,28.571429,46.666667
"CpG_ptg000018l_13662497",16.666667,26.923077,8.333333,31.707317,47.058824,50,50,31.578947,28.26087,50,44.444444,29.62963,29.411765,50,28.571429,45,32,46.666667,45.833333,36.363636,5.504587,50,60,44.444444,58.62069,51.724138,56.25,38.461538,30.434783,51.851852,57.142857,68.75,61.538462,71.428571,76,48,44,55.555556,27.272727,35.714286
"CpG_ptg000018l_13662505",11.904762,20.754717,1.923077,7.5,25.714286,18.181818,45.454545,18.181818,27.272727,45.454545,35.294118,20.689655,17.857143,26.086957,17.647059,31.578947,8.333333,9.375,16,24.242424,5.504587,35.714286,60,29.62963,39.285714,36.666667,50,12.5,21.73913,53.846154,34.782609,46.666667,42.857143,41.176471,53.846154,25.925926,19.230769,28.571429,18.181818,28.571429
"CpG_ptg000018l_13662807",14.285714,29.62963,18.518519,19.230769,19.047619,30,34.782609,42.857143,25,30.769231,17.391304,13.333333,48.275862,52.631579,30.434783,22.222222,16.666667,30.30303,16.666667,20.689655,2.840909,41.666667,9.52381,45.454545,64.285714,40.740741,46.153846,38.888889,21.052632,29.62963,38.461538,30.769231,55.172414,30,70,57.692308,47.058824,33.333333,30,13.333333
"CpG_ptg000018l_13663046",29.411765,19.444444,17.948718,44.444444,28.571429,31.034483,22.222222,32.142857,17.241379,30,33.333333,37.5,40,63.636364,25.806452,32.352941,7.407407,13.513514,9.52381,26.470588,2,50,52.631579,45,47.826087,47.368421,37.5,34.782609,10.526316,40,32.142857,30.434783,26.923077,50,53.846154,48.148148,16,43.478261,25,28
"CpG_ptg000018l_13663055",31.25,25,21.052632,50,29.166667,26.666667,31.428571,33.333333,22.807018,20,17.391304,21.73913,40,72.727273,24.137931,29.032258,7.54717,5.882353,13.636364,17.647059,2.197802,28.571429,57.142857,36.842105,31.818182,38.888889,26.666667,31.818182,33.333333,9.090909,13.793103,12.5,50,41.666667,38.461538,37.931034,16,40,25,25.925926
"CpG_ptg000018l_13663058",50,28.947368,24.324324,53.846154,40,41.37931,47.058824,36.666667,31.578947,30,45.833333,43.478261,43.478261,72.727273,37.931034,33.333333,7.692308,14.285714,18.181818,35.294118,2.197802,46.666667,60,47.368421,52.173913,47.368421,56.25,40.909091,55.555556,50,44.827586,43.478261,54.166667,58.333333,53.846154,62.068966,37.5,50,47.619048,33.333333
"CpG_ptg000020l_4022631",43.75,37.931034,13.043478,25.641026,26.190476,15.625,32.258065,16.27907,29.411765,58.333333,28.571429,40.740741,26.470588,50,45,30.769231,15.789474,32.608696,36.363636,31.034483,14.193548,25,23.529412,33.333333,13.333333,44.827586,28.571429,26.923077,48.148148,25,51.612903,68.75,52.941176,62.5,70,58.823529,20.512821,25,18.181818,23.076923
"CpG_ptg000020l_13382249",22.727273,11.764706,27.272727,11.538462,31.25,38.888889,41.176471,52.941176,20.689655,29.72973,36.734694,34.090909,46.153846,46.666667,40,40,4.761905,8.333333,7.142857,13.636364,17.647059,40.740741,20,29.032258,21.428571,41.666667,25,41.176471,43.478261,38.297872,37.704918,29.787234,38.095238,38.095238,23.076923,43.75,57.692308,42.857143,72.727273,40
"CpG_ptg000020l_13382269",70.833333,68.421053,61.538462,65.517241,31.25,36,41.176471,67.567568,35.9375,53.658537,45.454545,44.444444,52.941176,100,100,60,35,34.615385,40,45.454545,15.492958,62.068966,46.666667,32.258065,41.37931,70,60.869565,68.421053,50,44.444444,42.1875,50,58.139535,59.090909,53.333333,63.414634,57.142857,48,65.217391,47.619048
"CpG_ptg000020l_13382483",90.909091,73.684211,69.230769,78.571429,46.153846,54.545455,41.666667,61.904762,48.148148,69.69697,62.068966,51.282051,54.545455,66.666667,83.333333,50,38.461538,83.333333,60.869565,93.333333,35.294118,71.428571,32,50,78.947368,82.142857,87.5,76.923077,54.545455,55.555556,45.454545,54.83871,77.777778,84.210526,100,73.684211,50,51.724138,71.428571,58.823529
