query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
FUN_033115-T1,Peve_00034200,71.767,0,623,71.767,0,624,71.767,0,624
FUN_033119-T1,Peve_00013204,72.763,0,1183,72.763,0,1186,72.763,0,1186
FUN_033120-T1,Peve_00043511,66.016,0,1185,66.246,0,1175,66.131,0,1185
FUN_033125-T1,Peve_00043512,81.143,3.22e-100,286,81.143,3.13e-100,286,81.143,3.13e-100,286
FUN_033126-T1,Peve_00043509,88.117,0,2528,88.117,0,2531,88.117,0,2531
FUN_033127-T1,Peve_00043508,67.94,0,1321,67.807,0,1362,67.8735,0,1362
FUN_033146-T1,Peve_00003497,74.269,3.35e-82,245,74.269,1.95e-82,245,74.269,1.95e-82,245
FUN_033210-T1,Peve_00043517,93.902,0,784,93.902,0,785,93.902,0,785
FUN_033212-T1,Peve_00043513,82.482,2.4999999999999997e-69,208,82.482,5.9e-74,220,82.482,5.9e-74,220
FUN_033213-T1,Peve_00009683,75,8.279999999999999e-104,298,75.5,1.9199999999999997e-106,304,75.25,1.9199999999999997e-106,304
FUN_033214-T1,Peve_00009684,81.041,0,924,81.041,0,924,81.041,0,924
FUN_033215-T1,Peve_00009678,70.532,0,786,70.532,0,786,70.532,0,786
FUN_033216-T1,Peve_00009679,83.636,0,540,83.636,0,539,83.636,0,540
FUN_033217-T1,Peve_00009680,58.434,4.42e-53,168,58.434,6.07e-53,168,58.434,4.42e-53,168
FUN_033219-T1,Peve_00009681,63.556,2.48e-97,285,63.556,2.63e-97,285,63.556,2.48e-97,285
FUN_033221-T1,Peve_00020998,74.061,5.969999999999999e-165,460,74.061,5.749999999999999e-165,460,74.061,5.749999999999999e-165,460
FUN_033222-T1,Peve_00028973,58.325,0,1088,58.812,0,1127,58.5685,0,1127
FUN_033223-T1,Peve_00021001,69.312,4.1699999999999995e-61,192,69.312,6.99e-62,194,69.312,6.99e-62,194
FUN_033297-T1,Peve_00000704,59.748,4.2699999999999995e-62,189,59.748,4.46e-62,189,59.748,4.2699999999999995e-62,189
FUN_033298-T1,Peve_00025356,54.605,0,952,54.605,0,934,54.605,0,952
FUN_033308-T2,Peve_00026897,55.856,1.21e-39,130,55.856,8.489999999999999e-40,130,55.856,8.489999999999999e-40,130
FUN_033309-T1,Peve_00026895,74.433,0,1256,74.433,0,1225,74.433,0,1256
FUN_033313-T1,Peve_00041565,47.619,2.11e-42,140,47.619,1.76e-42,140,47.619,1.76e-42,140
FUN_033318-T1,Peve_00038207,55.294,5.42e-23,85.5,55.294,2.84e-23,85.5,55.294,2.84e-23,85.5
FUN_033488-T1,Peve_00033737,79.245,0,1062,79.245,0,1061,79.245,0,1062
FUN_033489-T1,Peve_00010671,86.508,1.79e-71,214,87.023,1.53e-74,223,86.7655,1.53e-74,223
FUN_033491-T1,Peve_00013374,65.333,5.54e-141,416,65.333,9.7e-141,416,65.333,5.54e-141,416
FUN_033495-T1,Peve_00014562,40.129,6.48e-52,173,40,1.01e-63,204,40.064499999999995,1.01e-63,204
FUN_033507-T1,Peve_00009169,60.849,9.519999999999999e-94,273,60.849,9.2e-94,273,60.849,9.2e-94,273
FUN_033509-T1,Peve_00009172,63.721,2.9000000000000003e-100,289,63.721,2.72e-100,289,63.721,2.72e-100,289
FUN_033510-T1,Peve_00041772,54.255,0,842,54.309,0,867,54.282,0,867
FUN_033514-T1,Peve_00016598,67.844,0,1452,68.46,0,1452,68.15199999999999,0,1452
FUN_033549-T1,Peve_00007838,79.028,0,1127,78.056,0,1100,78.542,0,1127
FUN_033551-T1,Peve_00032756,70.517,8.889999999999999e-175,506,70.517,3.7799999999999996e-175,506,70.517,3.7799999999999996e-175,506
FUN_033566-T1,Peve_00012923,58.007,1.8699999999999998e-87,280,58.007,2.3599999999999996e-103,321,58.007,2.3599999999999996e-103,321
FUN_033608-T1,Peve_00041752,85.153,0,1256,85.153,0,1256,85.153,0,1256
FUN_033611-T1,Peve_00007851,76.783,0,3632,77.016,0,3729,76.8995,0,3729
FUN_033621-T1,Peve_00019490,61.204,3.4e-123,355,61.204,1.3399999999999998e-129,371,61.204,1.3399999999999998e-129,371
FUN_033622-T1,Peve_00009307,72.683,0,612,72.683,0,612,72.683,0,612
FUN_033623-T1,Peve_00019020,80.941,0,678,80.941,0,678,80.941,0,678
FUN_033666-T1,Peve_00006805,59.13,1.37e-83,248,59.13,3.53e-90,265,59.13,3.53e-90,265
FUN_033668-T1,Peve_00006804,84.848,2.98e-147,414,84.848,3.78e-147,414,84.848,2.98e-147,414
FUN_033669-T1,Peve_00006803,71.6,3.0099999999999994e-99,291,72.222,2.2099999999999996e-121,347,71.911,2.2099999999999996e-121,347
FUN_033670-T1,Peve_00037062,79.452,0,742,76.231,0,735,77.8415,0,742
FUN_033671-T1,Peve_00037059,36.147,1.02e-53,193,37.229,1.06e-59,209,36.688,1.06e-59,209
FUN_033672-T1,Peve_00037093,75.044,0,850,75.044,0,859,75.044,0,859
FUN_033673-T1,Peve_00006806,66.013,4.0600000000000005e-58,178,66.013,3.97e-58,178,66.013,3.97e-58,178
FUN_033674-T1,Peve_00006807,76.018,8.959999999999999e-129,364,76.018,3.1699999999999994e-121,345,76.018,8.959999999999999e-129,364
FUN_033675-T1,Peve_00006808,66.575,1.4199999999999997e-176,494,66.575,1.4199999999999998e-178,499,66.575,1.4199999999999998e-178,499
FUN_033676-T1,Peve_00002018,56.375,0,718,56.375,0,719,56.375,0,719
FUN_033677-T2,Peve_00025912,74.718,0,1975,74.718,0,1972,74.718,0,1975
FUN_033680-T1,Peve_00025920,87.255,7.52e-61,181,87.255,7.079999999999999e-61,181,87.255,7.079999999999999e-61,181
FUN_033681-T1,Peve_00042855,73.235,0,1752,73.235,0,1753,73.235,0,1753
FUN_033683-T1,Peve_00042857,66.592,0,556,66.592,0,553,66.592,0,556
FUN_033684-T1,Peve_00042858,80.455,9.22e-135,377,80.455,8.99e-135,377,80.455,8.99e-135,377
FUN_033685-T1,Peve_00042859,66.957,1.5499999999999997e-54,174,66.957,4.2699999999999995e-54,174,66.957,1.5499999999999997e-54,174
FUN_033686-T1,Peve_00031299,55.897,5.76e-77,230,55.897,5.05e-77,230,55.897,5.05e-77,230
FUN_033687-T1,Peve_00030755,70.234,0,910,70.234,0,910,70.234,0,910
FUN_033688-T1,Peve_00010874,90.234,3.7999999999999994e-163,455,88.07,3.9899999999999994e-170,473,89.15199999999999,3.9899999999999994e-170,473
FUN_033689-T1,Peve_00010871,66.055,1.9e-164,462,66.055,1.8399999999999997e-164,462,66.055,1.8399999999999997e-164,462
FUN_033690-T1,Peve_00010870,70.124,4.769999999999999e-107,308,70.124,1.09e-108,313,70.124,1.09e-108,313
FUN_033691-T1,Peve_00010865,88.937,0,876,88.937,0,874,88.937,0,876
FUN_033692-T1,Peve_00010864,72.34,0,887,72.34,0,853,72.34,0,887
FUN_033693-T1,Peve_00042850,93.248,0,613,93.248,0,613,93.248,0,613
FUN_033694-T1,Peve_00042849,85.714,3.85e-36,116,85.714,3.02e-36,116,85.714,3.02e-36,116
FUN_033695-T1,Peve_00042861,84.545,1.86e-139,398,84.545,1.03e-139,398,84.545,1.03e-139,398
FUN_033698-T1,Peve_00027578,73.418,0,975,73.418,0,975,73.418,0,975
FUN_033700-T1,Peve_00027581,86.461,0,755,86.461,0,755,86.461,0,755
FUN_033703-T1,Peve_00027582,57.627,3.06e-160,475,58.051,2.4799999999999997e-166,492,57.839,2.4799999999999997e-166,492
FUN_033704-T1,Peve_00032797,55.322,0,778,55.322,0,778,55.322,0,778
FUN_033705-T1,Peve_00028389,49.038,1.2999999999999999e-104,308,49.038,1.2299999999999999e-104,308,49.038,1.2299999999999999e-104,308
FUN_033706-T1,Peve_00042860,66.138,1.4799999999999997e-180,506,66.138,1.4499999999999997e-180,506,66.138,1.4499999999999997e-180,506
FUN_033707-T1,Peve_00042846,50.122,2.98e-135,393,51.095,3.18e-138,400,50.6085,3.18e-138,400
FUN_033709-T1,Peve_00007404,52.809,0,662,52.941,0,661,52.875,0,662
FUN_033710-T1,Peve_00014635,79.355,2.01e-88,255,79.355,1.94e-88,255,79.355,1.94e-88,255
FUN_033711-T1,Peve_00014636,71.596,0,959,72.006,0,991,71.801,0,991
FUN_033712-T1,Peve_00040124,49.664,0,1091,49.664,0,1091,49.664,0,1091
FUN_033713-T1,Peve_00017867,68.61,3.62e-114,325,68.61,3.4399999999999996e-114,325,68.61,3.4399999999999996e-114,325
FUN_033714-T1,Peve_00017869,41.124,7.39e-64,206,41.124,7.630000000000001e-64,206,41.124,7.39e-64,206
FUN_033715-T1,Peve_00017870,72.679,0,549,72.679,0,556,72.679,0,556
FUN_033717-T1,Peve_00017865,73.013,0,694,73.013,0,702,73.013,0,702
FUN_033718-T1,Peve_00027571,61.589,0,553,61.589,0,551,61.589,0,553
FUN_033719-T1,Peve_00027616,68.892,0,920,74.281,0,875,71.5865,0,920
FUN_033720-T1,Peve_00027572,75.636,0,762,75.636,0,733,75.636,0,762
FUN_033721-T1,Peve_00027574,54.128,4.97e-44,140,54.128,4.77e-44,140,54.128,4.77e-44,140
FUN_033722-T1,Peve_00027595,68.788,8.819999999999999e-173,483,68.788,8.399999999999999e-173,483,68.788,8.399999999999999e-173,483
FUN_033723-T1,Peve_00027611,67.262,4.799999999999999e-168,479,67.262,7.109999999999999e-168,479,67.262,4.799999999999999e-168,479
FUN_033729-T1,Peve_00027613,61.328,2.0599999999999998e-172,514,61.523,1.5699999999999996e-176,525,61.4255,1.5699999999999996e-176,525
FUN_033730-T1,Peve_00027615,70.26,0,746,69.287,0,746,69.77350000000001,0,746
FUN_033731-T1,Peve_00027617,65.315,1.5299999999999998e-99,290,64.435,1.8599999999999995e-101,294,64.875,1.8599999999999995e-101,294
FUN_033732-T1,Peve_00027618,52.284,1.6699999999999995e-101,306,52.062,9.449999999999998e-107,319,52.173,9.449999999999998e-107,319
FUN_033735-T1,Peve_00017779,51.918,4.43e-141,409,51.918,3.99e-141,409,51.918,3.99e-141,409
FUN_033736-T1,Peve_00027622,82.353,2.2599999999999997e-118,334,82.353,2.1799999999999996e-118,334,82.353,2.1799999999999996e-118,334
FUN_033738-T1,Peve_00027592,78.138,1.9299999999999997e-129,366,78.138,6.44e-126,357,78.138,1.9299999999999997e-129,366
FUN_033739-T1,Peve_00027591,48.98,1.3299999999999998e-99,298,48.98,1.7799999999999997e-99,298,48.98,1.3299999999999998e-99,298
FUN_033740-T1,Peve_00027590,76.168,3.43e-123,353,74.766,2.1499999999999998e-110,321,75.46700000000001,3.43e-123,353
FUN_033741-T1,Peve_00027596,54.757,1.2799999999999998e-167,484,55.18,1.4899999999999998e-172,496,54.9685,1.4899999999999998e-172,496
FUN_033743-T1,Peve_00027600,73.315,0,518,73.315,0,538,73.315,0,538
FUN_033744-T1,Peve_00004928,59.413,0,653,59.413,0,671,59.413,0,671
FUN_033745-T1,Peve_00004929,55.385,0,565,55.263,0,570,55.324,0,570
FUN_033746-T1,Peve_00004930,73.364,1.1599999999999999e-116,331,73.364,1.13e-116,331,73.364,1.13e-116,331
FUN_033747-T1,Peve_00004931,70.852,2.41e-109,314,71.292,4.39e-97,283,71.072,2.41e-109,314
FUN_033748-T1,Peve_00004932,34.625,9.470000000000001e-51,177,34.625,5.95e-53,183,34.625,5.95e-53,183
FUN_033751-T1,Peve_00004933,82.065,0,1265,82.065,0,1271,82.065,0,1271
FUN_033752-T1,Peve_00004934,78.827,0,612,79.082,0,622,78.9545,0,622
FUN_033753-T1,Peve_00004935,70.411,0,531,70.411,0,531,70.411,0,531
FUN_033754-T1,Peve_00004912,73.925,0,577,73.925,0,577,73.925,0,577
FUN_033755-T1,Peve_00004913,75.262,0,736,75.262,0,728,75.262,0,736
FUN_033756-T1,Peve_00004915,83.612,0,2024,83.612,0,1906,83.612,0,2024
FUN_033757-T1,Peve_00004916,70.978,0,853,70.189,0,846,70.58349999999999,0,853
FUN_033759-T1,Peve_00009253,66.528,0,1252,66.528,0,1276,66.528,0,1276
FUN_033760-T2,Peve_00009251,68.239,1.6099999999999998e-161,454,68.239,1.55e-161,454,68.239,1.55e-161,454
FUN_033761-T1,Peve_00009250,74.501,0,733,74.501,0,733,74.501,0,733
FUN_033762-T1,Peve_00009249,87.247,0,1162,87.247,0,1161,87.247,0,1162
FUN_033763-T1,Peve_00009255,68.646,0,2010,68.232,0,1973,68.439,0,2010
FUN_033764-T1,Peve_00009254,75.097,0,1171,75.097,0,1184,75.097,0,1184
FUN_033765-T1,Peve_00033798,68.798,0,1427,68.798,0,1483,68.798,0,1483
FUN_033767-T1,Peve_00005709,56.268,5.96e-139,398,57.558,2.98e-143,409,56.913,2.98e-143,409
FUN_033769-T1,Peve_00006493,70.621,5.65e-171,503,70.621,2.2399999999999998e-170,502,70.621,5.65e-171,503
FUN_033770-T1,Peve_00006489,45.604,3.4100000000000005e-91,280,45.604,3.53e-91,280,45.604,3.4100000000000005e-91,280
FUN_033771-T1,Peve_00006491,49.026,8.34e-78,243,48.86,2.36e-78,244,48.943,2.36e-78,244
FUN_033772-T1,Peve_00027656,67.969,0,541,67.969,0,527,67.969,0,541
FUN_033773-T1,Peve_00005280,83.372,0,1468,83.372,0,1462,83.372,0,1468
FUN_033774-T1,Peve_00005278,61.17,4.35e-79,233,61.17,4.14e-79,233,61.17,4.14e-79,233
FUN_033775-T1,Peve_00005277,73.573,0,1333,73.044,0,1320,73.3085,0,1333
FUN_033776-T1,Peve_00005287,86.395,2.9100000000000003e-91,261,86.395,2.81e-91,261,86.395,2.81e-91,261
FUN_033777-T1,Peve_00005283,64.308,1.29e-155,441,64.308,1.08e-155,441,64.308,1.08e-155,441
FUN_033778-T1,Peve_00025001,79.429,0,867,80.038,0,851,79.73349999999999,0,867
FUN_033779-T1,Peve_00018803,84.592,0,568,84.592,0,568,84.592,0,568
FUN_033784-T1,Peve_00014252,80.905,1.0099999999999998e-119,338,80.905,7.2e-120,339,80.905,7.2e-120,339
FUN_033785-T1,Peve_00014251,85.088,2.07e-150,419,85.088,2.26e-150,419,85.088,2.07e-150,419
FUN_033786-T1,Peve_00014256,64.855,6.179999999999999e-118,337,64.855,5.059999999999999e-118,337,64.855,5.059999999999999e-118,337
FUN_033787-T1,Peve_00014255,95.082,0,835,95.082,0,835,95.082,0,835
FUN_033788-T1,Peve_00018801,78.369,3.479999999999999e-145,434,78.369,8.159999999999998e-145,434,78.369,3.479999999999999e-145,434
FUN_033789-T1,Peve_00014253,55.686,0,841,55.686,0,841,55.686,0,841
FUN_033792-T1,Peve_00029691,44.125,0,662,45.078,0,703,44.6015,0,703
FUN_033793-T2,Peve_00029690,70.787,2.29e-141,398,70.787,2.23e-141,398,70.787,2.23e-141,398
FUN_033796-T1,Peve_00029689,42.197,2.85e-71,226,42.197,3.19e-71,226,42.197,2.85e-71,226
FUN_033797-T1,Peve_00029703,69.426,0,3521,69.465,0,3574,69.44550000000001,0,3574
FUN_033798-T1,Peve_00029699,74.675,0,641,75.21,0,662,74.9425,0,662
FUN_033799-T2,Peve_00007573,60.426,2.0499999999999995e-101,295,60.426,1.9599999999999996e-101,295,60.426,1.9599999999999996e-101,295
FUN_033800-T1,Peve_00007584,51.754,8.13e-22,84,45.161,3.43e-18,74.7,48.457499999999996,8.13e-22,84
FUN_033801-T1,Peve_00009709,35.938,4.71e-83,270,35.938,4.65e-83,270,35.938,4.65e-83,270
FUN_033802-T1,Peve_00009708,53.779,3.89e-102,305,56.997,6.869999999999999e-103,306,55.388000000000005,6.869999999999999e-103,306
FUN_033803-T1,Peve_00009714,73.262,2.9799999999999996e-160,454,72.34,2.29e-167,472,72.801,2.29e-167,472
FUN_033804-T1,Peve_00009713,74.78,1.3499999999999998e-172,483,74.78,1.34e-172,483,74.78,1.34e-172,483
FUN_033807-T1,Peve_00033384,84.675,0,676,84.675,0,676,84.675,0,676
FUN_033809-T1,Peve_00033385,84.431,9.529999999999999e-106,299,84.431,9.269999999999999e-106,299,84.431,9.269999999999999e-106,299
FUN_033810-T1,Peve_00028712,76.457,0,665,76.457,0,665,76.457,0,665
FUN_033812-T1,Peve_00028718,82.44,0,1303,82.44,0,1303,82.44,0,1303
FUN_033813-T1,Peve_00028719,88.4,0,1391,88.4,0,1391,88.4,0,1391
FUN_033814-T1,Peve_00028720,88.889,6.14e-33,116,88.889,1.51e-33,116,88.889,1.51e-33,116
FUN_033815-T1,Peve_00028731,87.859,0,1405,87.859,0,1405,87.859,0,1405
FUN_033818-T1,Peve_00028736,57.627,3.89e-108,322,56.825,2.56e-105,314,57.226,3.89e-108,322
FUN_033819-T1,Peve_00028739,65.721,0,617,65.721,0,612,65.721,0,617
FUN_033820-T1,Peve_00028743,72.727,0,812,72.727,0,799,72.727,0,812
FUN_033822-T1,Peve_00028749,73.799,2.1099999999999995e-119,342,73.799,2.999999999999999e-119,342,73.799,2.1099999999999995e-119,342
FUN_033823-T1,Peve_00028748,70.344,0,778,69.439,0,736,69.8915,0,778
FUN_033824-T1,Peve_00028770,59.091,4.7600000000000004e-79,238,59.091,3.97e-79,238,59.091,3.97e-79,238
FUN_033826-T1,Peve_00028772,52.778,0,698,52.778,0,698,52.778,0,698
FUN_033834-T1,Peve_00028775,52.024,0,751,52.024,0,751,52.024,0,751
FUN_033835-T1,Peve_00028776,54.487,4.76e-47,149,54.487,2.6099999999999997e-43,140,54.487,4.76e-47,149
FUN_033836-T1,Peve_00013463,69.455,1.2099999999999999e-137,390,69.455,1.1e-137,390,69.455,1.1e-137,390
FUN_033837-T1,Peve_00013462,79.07,1.4599999999999997e-96,277,80.814,5.499999999999999e-101,288,79.942,5.499999999999999e-101,288
FUN_033838-T1,Peve_00013461,44.444,3.24e-103,311,44.444,4.01e-103,310,44.444,3.24e-103,311
FUN_033839-T1,Peve_00016490,51.759,5.32e-142,416,51.759,1.8399999999999997e-132,391,51.759,5.32e-142,416
FUN_033841-T1,Peve_00013535,85.827,0,631,84.252,0,626,85.0395,0,631
FUN_033843-T1,Peve_00013534,90.137,0,2051,89.954,0,2016,90.0455,0,2051
FUN_033845-T1,Peve_00039879,76.517,0,808,76.517,0,808,76.517,0,808
FUN_033850-T1,Peve_00039881,70.047,0,619,70.047,0,619,70.047,0,619
FUN_033855-T1,Peve_00039888,68.535,0,1809,68.535,0,1809,68.535,0,1809
FUN_033856-T2,Peve_00043300,80.745,0,800,80.745,0,800,80.745,0,800
FUN_033858-T1,Peve_00043299,45.081,0,658,46.036,0,699,45.5585,0,699
FUN_033859-T1,Peve_00043297,87.584,0,556,87.324,0,531,87.45400000000001,0,556
FUN_033860-T1,Peve_00043298,71.186,6.26e-59,177,71.186,6.1000000000000005e-59,177,71.186,6.1000000000000005e-59,177
FUN_033861-T1,Peve_00043296,60.905,0,733,60.905,0,696,60.905,0,733
FUN_033862-T1,Peve_00043295,78.125,1.34e-71,210,78.125,1.31e-71,210,78.125,1.31e-71,210
FUN_033863-T1,Peve_00043293,62.954,9.719999999999998e-174,523,62.954,2.17e-161,492,62.954,9.719999999999998e-174,523
FUN_033864-T1,Peve_00043326,80.944,0,950,80.944,0,951,80.944,0,951
FUN_033869-T1,Peve_00043323,74.111,0,1119,74.111,0,1118,74.111,0,1119
FUN_033871-T1,Peve_00043321,63.234,0,1344,63.234,0,1343,63.234,0,1344
FUN_033872-T1,Peve_00043319,60.135,1.35e-50,159,60.811,2.81e-60,183,60.473,2.81e-60,183
FUN_033873-T1,Peve_00043318,81.546,0,1304,81.546,0,1304,81.546,0,1304
FUN_033874-T1,Peve_00043316,79.661,2.5799999999999996e-104,297,79.661,3.47e-90,261,79.661,2.5799999999999996e-104,297
FUN_033875-T1,Peve_00043311,88.209,0,756,86.245,0,761,87.227,0,761
FUN_033878-T1,Peve_00043310,76.768,3.3899999999999994e-162,452,76.768,3.4099999999999997e-162,452,76.768,3.3899999999999994e-162,452
FUN_033880-T1,Peve_00043309,85.78,9.71e-125,363,85.973,5.629999999999999e-121,353,85.8765,9.71e-125,363
FUN_033882-T1,Peve_00043308,83.877,0,850,84.375,0,862,84.126,0,862
FUN_033883-T1,Peve_00043307,75.195,0,918,75.195,0,946,75.195,0,946
FUN_033884-T1,Peve_00043305,58.228,5.04e-131,382,58.794,1.09e-136,396,58.510999999999996,1.09e-136,396
FUN_033885-T1,Peve_00043302,71.376,0,815,71.376,0,815,71.376,0,815
FUN_033886-T1,Peve_00043301,50.816,3.88e-116,373,51.224,2.13e-122,390,51.019999999999996,2.13e-122,390
FUN_033888-T1,Peve_00043322,49.035,1.04e-79,248,49.035,2.3299999999999998e-82,255,49.035,2.3299999999999998e-82,255
FUN_033890-T1,Peve_00035943,47.722,3.0100000000000003e-122,364,47.948,7.729999999999999e-118,353,47.835,3.0100000000000003e-122,364
FUN_033895-T1,Peve_00020591,62.025,2.78e-62,194,62.025,2.46e-62,194,62.025,2.46e-62,194
FUN_033906-T1,Peve_00039887,36.744,1.19e-81,258,36.744,1.2699999999999999e-81,258,36.744,1.19e-81,258
FUN_033911-T1,Peve_00035948,40,5.83e-72,238,38.889,1.7199999999999997e-67,226,39.444500000000005,5.83e-72,238
FUN_033912-T2,Peve_00032119,58.14,6.52e-63,207,59.07,4.15e-66,214,58.605000000000004,4.15e-66,214
FUN_033913-T1,Peve_00032110,57.53,1.0599999999999999e-134,402,57.53,9.5e-135,401,57.53,9.5e-135,402
FUN_033915-T1,Peve_00022636,70.499,0,659,71.15,0,666,70.8245,0,666
FUN_033916-T1,Peve_00037248,36.047,9.76e-10,51.2,36.047,9.6e-9,48.5,36.047,9.76e-10,51.2
FUN_033917-T1,Peve_00022631,48.966,3.79e-79,241,49.259,1.5e-76,234,49.1125,3.79e-79,241
FUN_033919-T1,Peve_00022630,48.964,1.63e-114,342,48.964,3.409999999999999e-107,324,48.964,1.63e-114,342
FUN_033920-T1,Peve_00022629,71.362,1.1799999999999999e-116,331,71.362,1.1399999999999998e-116,331,71.362,1.1399999999999998e-116,331
FUN_033921-T1,Peve_00022625,72.488,0,885,72.488,0,886,72.488,0,886
FUN_033922-T1,Peve_00022624,71.166,0,713,71.166,0,687,71.166,0,713
FUN_033924-T1,Peve_00022623,62.567,1.14e-73,231,62.567,4.69e-73,230,62.567,1.14e-73,231
FUN_033926-T1,Peve_00022622,73.404,1.3499999999999998e-103,300,73.404,8.799999999999999e-104,300,73.404,8.799999999999999e-104,300
FUN_033927-T1,Peve_00022641,68.229,3.6299999999999994e-87,259,75.449,5.25e-86,256,71.839,3.6299999999999994e-87,259
FUN_033928-T1,Peve_00022640,75.07,0,1063,76.282,0,1065,75.67599999999999,0,1065
FUN_033929-T1,Peve_00022639,42.767,2.6999999999999997e-54,179,45.13,5.92e-63,201,43.9485,5.92e-63,201
FUN_033930-T1,Peve_00025008,53.889,0,764,53.889,0,764,53.889,0,764
FUN_033932-T1,Peve_00020979,58.273,2.8699999999999997e-144,453,58.273,1.9499999999999998e-143,452,58.273,2.8699999999999997e-144,453
FUN_033933-T1,Peve_00020980,86.698,0,758,86.698,0,758,86.698,0,758
FUN_033934-T1,Peve_00020984,91.72,0,853,91.72,0,853,91.72,0,853
FUN_033935-T1,Peve_00020986,82.55,0,743,82.55,0,744,82.55,0,744
FUN_033936-T1,Peve_00020989,63.581,0,602,64.503,0,605,64.042,0,605
FUN_033937-T1,Peve_00020988,80.06,0,562,80.06,0,562,80.06,0,562
FUN_033938-T1,Peve_00020990,66.805,7.56e-115,328,70.32,1.42e-111,320,68.5625,7.56e-115,328
FUN_033939-T1,Peve_00020991,35.417,2.4699999999999997e-56,190,35.417,2.6599999999999996e-56,190,35.417,2.4699999999999997e-56,190
FUN_033940-T1,Peve_00020993,64.286,7.369999999999999e-174,490,64.286,6.599999999999999e-174,490,64.286,6.599999999999999e-174,490
FUN_033942-T1,Peve_00020994,64.375,0,2313,62.997,0,2256,63.686,0,2313
FUN_033943-T1,Peve_00020995,64.248,0,757,64.248,0,777,64.248,0,777
FUN_033944-T1,Peve_00039782,76.573,0,712,76.573,0,696,76.573,0,712
FUN_033945-T1,Peve_00039783,51.032,4.87e-113,333,51.032,1.94e-117,345,51.032,1.94e-117,345
FUN_033947-T1,Peve_00039784,70.308,0,509,70.308,0,509,70.308,0,509
FUN_033948-T2,Peve_00039785,57.143,4.13e-38,125,57.143,4.1199999999999997e-38,125,57.143,4.1199999999999997e-38,125
FUN_033950-T1,Peve_00036244,77.419,4.2100000000000005e-86,252,77.419,2.73e-86,252,77.419,2.73e-86,252
FUN_033951-T1,Peve_00032117,66.349,2.34e-125,362,66.349,8.869999999999999e-132,378,66.349,8.869999999999999e-132,378
FUN_033956-T1,Peve_00032108,45.833,1.6e-46,164,45.37,3.2599999999999997e-47,166,45.6015,3.2599999999999997e-47,166
FUN_033957-T1,Peve_00022635,74.211,0,592,74.211,0,592,74.211,0,592
FUN_033958-T1,Peve_00022633,71.358,0,2474,71.358,0,2459,71.358,0,2474
FUN_033959-T1,Peve_00022634,54.839,4.379999999999999e-101,298,54.839,4.239999999999999e-101,298,54.839,4.239999999999999e-101,298
FUN_033961-T1,Peve_00028768,35.714,1.18e-21,86.7,35.714,1.4800000000000002e-21,86.7,35.714,1.18e-21,86.7
FUN_033963-T1,Peve_00015226,43.312,2.9699999999999997e-35,124,43.312,3.0099999999999996e-35,124,43.312,2.9699999999999997e-35,124
FUN_033964-T1,Peve_00015231,60.938,3.3699999999999996e-147,417,60.938,3.26e-147,417,60.938,3.26e-147,417
FUN_033965-T1,Peve_00015234,58.291,2.11e-78,233,58.291,2.03e-78,233,58.291,2.03e-78,233
FUN_033966-T1,Peve_00015215,59.747,0,1661,59.681,0,1635,59.714,0,1661
FUN_033967-T1,Peve_00015216,68.217,0,547,68.217,0,547,68.217,0,547
FUN_033968-T1,Peve_00015220,89.693,0,881,89.693,0,881,89.693,0,881
FUN_033969-T1,Peve_00015221,87.383,1.2099999999999998e-144,403,87.383,1.2799999999999997e-144,403,87.383,1.2099999999999998e-144,403
FUN_033970-T2,Peve_00015222,74.85,0,1186,75.09,0,1159,74.97,0,1186
FUN_033971-T3,Peve_00015223,64.625,0,672,64.427,0,679,64.52600000000001,0,679
FUN_033972-T1,Peve_00015227,34.239,1.5500000000000002e-26,99.8,34.239,1.2e-26,99.8,34.239,1.2e-26,99.8
FUN_033978-T1,Peve_00004849,68.201,0,1281,68.201,0,1292,68.201,0,1292
FUN_033979-T1,Peve_00004846,80.93,0,1080,80.93,0,1080,80.93,0,1080
FUN_033980-T1,Peve_00004847,64.476,0,810,64.476,0,800,64.476,0,810
FUN_033981-T1,Peve_00004845,71.646,0,574,71.646,0,557,71.646,0,574
FUN_033982-T1,Peve_00004843,51.095,0,590,50.439,0,582,50.766999999999996,0,590
FUN_033984-T1,Peve_00045147,53.276,0,574,54.049,0,571,53.6625,0,574
FUN_033987-T1,Peve_00004910,75.947,0,830,75.947,0,830,75.947,0,830
FUN_033988-T1,Peve_00031324,90.11,5.8699999999999986e-55,165,90.11,6.4199999999999986e-55,165,90.11,5.8699999999999986e-55,165
FUN_033989-T1,Peve_00004922,70.381,0,1690,70.968,0,1708,70.6745,0,1708
FUN_033993-T1,Peve_00004926,60.784,2.5499999999999996e-133,394,60.784,3.3999999999999996e-124,371,60.784,2.5499999999999996e-133,394
FUN_033996-T1,Peve_00027604,46.416,1.2299999999999998e-89,271,46.026,2.32e-86,263,46.221000000000004,1.2299999999999998e-89,271
FUN_033998-T2,Peve_00000499,66.64,0,1640,66.56,0,1622,66.6,0,1640
FUN_033999-T1,Peve_00044495,84.122,0,1713,84.122,0,1713,84.122,0,1713
FUN_034000-T1,Peve_00034177,68.908,4.95e-128,364,68.908,6.089999999999999e-128,364,68.908,4.95e-128,364
