"","name","module","type"
"3467","FUN_016203","ME24","gene"
"3468","FUN_032034","ME24","gene"
"3469","FUN_035387","ME24","gene"
"3470","FUN_041376","ME24","gene"
"3471","FUN_043473","ME24","gene"
"3472","FUN_027842","ME24","gene"
"3473","FUN_002351","ME1","gene"
"3474","FUN_002355","ME1","gene"
"3475","FUN_002451","ME1","gene"
"3476","FUN_002457","ME1","gene"
"3477","FUN_002569","ME1","gene"
"3478","FUN_002595","ME1","gene"
"3479","FUN_002596","ME1","gene"
"3480","FUN_002626","ME1","gene"
"3481","FUN_003164","ME1","gene"
"3482","FUN_003166","ME1","gene"
"3483","FUN_003387","ME1","gene"
"3484","FUN_003453","ME1","gene"
"3485","FUN_003469","ME1","gene"
"3486","FUN_003480","ME1","gene"
"3487","FUN_003588","ME1","gene"
"3488","FUN_003711","ME1","gene"
"3489","FUN_003791","ME1","gene"
"3490","FUN_003839","ME1","gene"
"3491","FUN_003849","ME1","gene"
"3492","FUN_003904","ME1","gene"
"3493","FUN_003896","ME1","gene"
"3494","FUN_003900","ME1","gene"
"3495","FUN_003936","ME1","gene"
"3496","FUN_003925","ME1","gene"
"3497","FUN_003930","ME1","gene"
"3498","FUN_004016","ME1","gene"
"3499","FUN_004038","ME1","gene"
"3500","FUN_004039","ME1","gene"
"3501","FUN_004043","ME1","gene"
"3502","FUN_004045","ME1","gene"
"3503","FUN_004072","ME1","gene"
"3504","FUN_004058","ME1","gene"
"3505","FUN_004138","ME1","gene"
"3506","FUN_004140","ME1","gene"
"3507","FUN_004160","ME1","gene"
"3508","FUN_004165","ME1","gene"
"3509","FUN_004174","ME1","gene"
"3510","FUN_004186","ME1","gene"
"3511","FUN_004202","ME1","gene"
"3512","FUN_004208","ME1","gene"
"3513","FUN_004247","ME1","gene"
"3514","FUN_004261","ME1","gene"
"3515","FUN_004264","ME1","gene"
"3516","FUN_004277","ME1","gene"
"3517","FUN_004293","ME1","gene"
"3518","FUN_004298","ME1","gene"
"3519","FUN_004313","ME1","gene"
"3520","FUN_004326","ME1","gene"
"3521","FUN_004347","ME1","gene"
"3522","FUN_004350","ME1","gene"
"3523","FUN_004369","ME1","gene"
"3524","FUN_004373","ME1","gene"
"3525","FUN_004357","ME1","gene"
"3526","FUN_004431","ME1","gene"
"3527","FUN_004435","ME1","gene"
"3528","FUN_004389","ME1","gene"
"3529","FUN_004396","ME1","gene"
"3530","FUN_004412","ME1","gene"
"3531","FUN_004405","ME1","gene"
"3532","FUN_004421","ME1","gene"
"3533","FUN_004442","ME1","gene"
"3534","FUN_004447","ME1","gene"
"3535","FUN_004455","ME1","gene"
"3536","FUN_004529","ME1","gene"
"3537","FUN_004475","ME1","gene"
"3538","FUN_004511","ME1","gene"
"3539","FUN_004514","ME1","gene"
"3540","FUN_004599","ME1","gene"
"3541","FUN_004605","ME1","gene"
"3542","FUN_004620","ME1","gene"
"3543","FUN_004624","ME1","gene"
"3544","FUN_004634","ME1","gene"
"3545","FUN_004686","ME1","gene"
"3546","FUN_004695","ME1","gene"
"3547","FUN_004709","ME1","gene"
"3548","FUN_004718","ME1","gene"
"3549","FUN_004737","ME1","gene"
"3550","FUN_004799","ME1","gene"
"3551","FUN_004833","ME1","gene"
"3552","FUN_004841","ME1","gene"
"3553","FUN_004866","ME1","gene"
"3554","FUN_004869","ME1","gene"
"3555","FUN_004892","ME1","gene"
"3556","FUN_004905","ME1","gene"
"3557","FUN_004906","ME1","gene"
"3558","FUN_004910","ME1","gene"
"3559","FUN_004900","ME1","gene"
"3560","FUN_004923","ME1","gene"
"3561","FUN_005023","ME1","gene"
"3562","FUN_005025","ME1","gene"
"3563","FUN_005033","ME1","gene"
"3564","FUN_005057","ME1","gene"
"3565","FUN_005052","ME1","gene"
"3566","FUN_005058","ME1","gene"
"3567","FUN_005112","ME1","gene"
"3568","FUN_005155","ME1","gene"
"3569","FUN_005133","ME1","gene"
"3570","FUN_005178","ME1","gene"
"3571","FUN_005182","ME1","gene"
"3572","FUN_005185","ME1","gene"
"3573","FUN_005197","ME1","gene"
"3574","FUN_005244","ME1","gene"
"3575","FUN_005315","ME1","gene"
"3576","FUN_005337","ME1","gene"
"3577","FUN_005346","ME1","gene"
"3578","FUN_005353","ME1","gene"
"3579","FUN_005389","ME1","gene"
"3580","FUN_005385","ME1","gene"
"3581","FUN_005390","ME1","gene"
"3582","FUN_005470","ME1","gene"
"3583","FUN_005479","ME1","gene"
"3584","FUN_005480","ME1","gene"
"3585","FUN_000189","ME1","gene"
"3586","FUN_000210","ME1","gene"
"3587","FUN_000212","ME1","gene"
"3588","FUN_000216","ME1","gene"
"3589","FUN_000215","ME1","gene"
"3590","FUN_000228","ME1","gene"
"3591","FUN_000230","ME1","gene"
"3592","FUN_000327","ME1","gene"
"3593","FUN_000374","ME1","gene"
"3594","FUN_000400","ME1","gene"
"3595","FUN_000402","ME1","gene"
"3596","FUN_000404","ME1","gene"
"3597","FUN_000406","ME1","gene"
"3598","FUN_000407","ME1","gene"
"3599","FUN_000486","ME1","gene"
"3600","FUN_000489","ME1","gene"
"3601","FUN_000499","ME1","gene"
"3602","FUN_000533","ME1","gene"
"3603","FUN_000534","ME1","gene"
"3604","FUN_000562","ME1","gene"
"3605","FUN_000614","ME1","gene"
"3606","FUN_000613","ME1","gene"
"3607","FUN_000639","ME1","gene"
"3608","FUN_000857","ME1","gene"
"3609","FUN_000861","ME1","gene"
"3610","FUN_000928","ME1","gene"
"3611","FUN_000900","ME1","gene"
"3612","FUN_000911","ME1","gene"
"3613","FUN_000914","ME1","gene"
"3614","FUN_000915","ME1","gene"
"3615","FUN_000945","ME1","gene"
"3616","FUN_000988","ME1","gene"
"3617","FUN_001020","ME1","gene"
"3618","FUN_001072","ME1","gene"
"3619","FUN_001049","ME1","gene"
"3620","FUN_001050","ME1","gene"
"3621","FUN_001076","ME1","gene"
"3622","FUN_001106","ME1","gene"
"3623","FUN_001110","ME1","gene"
"3624","FUN_001116","ME1","gene"
"3625","FUN_001121","ME1","gene"
"3626","FUN_001122","ME1","gene"
"3627","FUN_001137","ME1","gene"
"3628","FUN_001144","ME1","gene"
"3629","FUN_001160","ME1","gene"
"3630","FUN_001180","ME1","gene"
"3631","FUN_001211","ME1","gene"
"3632","FUN_001215","ME1","gene"
"3633","FUN_001233","ME1","gene"
"3634","FUN_001270","ME1","gene"
"3635","FUN_001310","ME1","gene"
"3636","FUN_001347","ME1","gene"
"3637","FUN_001356","ME1","gene"
"3638","FUN_001394","ME1","gene"
"3639","FUN_001424","ME1","gene"
"3640","FUN_001417","ME1","gene"
"3641","FUN_001418","ME1","gene"
"3642","FUN_001421","ME1","gene"
"3643","FUN_001459","ME1","gene"
"3644","FUN_001447","ME1","gene"
"3645","FUN_001463","ME1","gene"
"3646","FUN_001473","ME1","gene"
"3647","FUN_001515","ME1","gene"
"3648","FUN_001508","ME1","gene"
"3649","FUN_001531","ME1","gene"
"3650","FUN_001535","ME1","gene"
"3651","FUN_001573","ME1","gene"
"3652","FUN_001592","ME1","gene"
"3653","FUN_001599","ME1","gene"
"3654","FUN_001624","ME1","gene"
"3655","FUN_001735","ME1","gene"
"3656","FUN_001671","ME1","gene"
"3657","FUN_001772","ME1","gene"
"3658","FUN_001842","ME1","gene"
"3659","FUN_001853","ME1","gene"
"3660","FUN_001904","ME1","gene"
"3661","FUN_002079","ME1","gene"
"3662","FUN_002102","ME1","gene"
"3663","FUN_002103","ME1","gene"
"3664","FUN_002115","ME1","gene"
"3665","FUN_002195","ME1","gene"
"3666","FUN_002200","ME1","gene"
"3667","FUN_005724","ME1","gene"
"3668","FUN_005730","ME1","gene"
"3669","FUN_005814","ME1","gene"
"3670","FUN_005821","ME1","gene"
"3671","FUN_005858","ME1","gene"
"3672","FUN_005873","ME1","gene"
"3673","FUN_005883","ME1","gene"
"3674","FUN_005906","ME1","gene"
"3675","FUN_005907","ME1","gene"
"3676","FUN_005908","ME1","gene"
"3677","FUN_005911","ME1","gene"
"3678","FUN_005915","ME1","gene"
"3679","FUN_006038","ME1","gene"
"3680","FUN_006105","ME1","gene"
"3681","FUN_006119","ME1","gene"
"3682","FUN_006222","ME1","gene"
"3683","FUN_006192","ME1","gene"
"3684","FUN_006196","ME1","gene"
"3685","FUN_006227","ME1","gene"
"3686","FUN_006236","ME1","gene"
"3687","FUN_006238","ME1","gene"
"3688","FUN_006242","ME1","gene"
"3689","FUN_006275","ME1","gene"
"3690","FUN_006286","ME1","gene"
"3691","FUN_006287","ME1","gene"
"3692","FUN_006330","ME1","gene"
"3693","FUN_006336","ME1","gene"
"3694","FUN_006339","ME1","gene"
"3695","FUN_006367","ME1","gene"
"3696","FUN_006411","ME1","gene"
"3697","FUN_006425","ME1","gene"
"3698","FUN_006448","ME1","gene"
"3699","FUN_006449","ME1","gene"
"3700","FUN_006439","ME1","gene"
"3701","FUN_006508","ME1","gene"
"3702","FUN_006634","ME1","gene"
"3703","FUN_006653","ME1","gene"
"3704","FUN_006645","ME1","gene"
"3705","FUN_006658","ME1","gene"
"3706","FUN_006723","ME1","gene"
"3707","FUN_006740","ME1","gene"
"3708","FUN_006744","ME1","gene"
"3709","FUN_006757","ME1","gene"
"3710","FUN_006777","ME1","gene"
"3711","FUN_006778","ME1","gene"
"3712","FUN_006789","ME1","gene"
"3713","FUN_006863","ME1","gene"
"3714","FUN_006867","ME1","gene"
"3715","FUN_006942","ME1","gene"
"3716","FUN_006920","ME1","gene"
"3717","FUN_007023","ME1","gene"
"3718","FUN_007024","ME1","gene"
"3719","FUN_007062","ME1","gene"
"3720","FUN_007077","ME1","gene"
"3721","FUN_007086","ME1","gene"
"3722","FUN_007068","ME1","gene"
"3723","FUN_007072","ME1","gene"
"3724","FUN_007115","ME1","gene"
"3725","FUN_007166","ME1","gene"
"3726","FUN_007222","ME1","gene"
"3727","FUN_007607","ME1","gene"
"3728","FUN_007645","ME1","gene"
"3729","FUN_007758","ME1","gene"
"3730","FUN_007761","ME1","gene"
"3731","FUN_007833","ME1","gene"
"3732","FUN_007775","ME1","gene"
"3733","FUN_007777","ME1","gene"
"3734","FUN_007778","ME1","gene"
"3735","FUN_007785","ME1","gene"
"3736","FUN_007795","ME1","gene"
"3737","FUN_007798","ME1","gene"
"3738","FUN_007820","ME1","gene"
"3739","FUN_007827","ME1","gene"
"3740","FUN_007890","ME1","gene"
"3741","FUN_007896","ME1","gene"
"3742","FUN_007842","ME1","gene"
"3743","FUN_007845","ME1","gene"
"3744","FUN_007943","ME1","gene"
"3745","FUN_007980","ME1","gene"
"3746","FUN_007981","ME1","gene"
"3747","FUN_007995","ME1","gene"
"3748","FUN_008027","ME1","gene"
"3749","FUN_008052","ME1","gene"
"3750","FUN_008056","ME1","gene"
"3751","FUN_008099","ME1","gene"
"3752","FUN_008107","ME1","gene"
"3753","FUN_008154","ME1","gene"
"3754","FUN_008194","ME1","gene"
"3755","FUN_008214","ME1","gene"
"3756","FUN_008215","ME1","gene"
"3757","FUN_008225","ME1","gene"
"3758","FUN_008259","ME1","gene"
"3759","FUN_008262","ME1","gene"
"3760","FUN_008301","ME1","gene"
"3761","FUN_008336","ME1","gene"
"3762","FUN_008328","ME1","gene"
"3763","FUN_008418","ME1","gene"
"3764","FUN_008398","ME1","gene"
"3765","FUN_008408","ME1","gene"
"3766","FUN_008440","ME1","gene"
"3767","FUN_008471","ME1","gene"
"3768","FUN_008488","ME1","gene"
"3769","FUN_008486","ME1","gene"
"3770","FUN_008525","ME1","gene"
"3771","FUN_008531","ME1","gene"
"3772","FUN_008539","ME1","gene"
"3773","FUN_008561","ME1","gene"
"3774","FUN_008594","ME1","gene"
"3775","FUN_008615","ME1","gene"
"3776","FUN_008619","ME1","gene"
"3777","FUN_008633","ME1","gene"
"3778","FUN_008701","ME1","gene"
"3779","FUN_008724","ME1","gene"
"3780","FUN_008730","ME1","gene"
"3781","FUN_008754","ME1","gene"
"3782","FUN_008860","ME1","gene"
"3783","FUN_008872","ME1","gene"
"3784","FUN_008879","ME1","gene"
"3785","FUN_008928","ME1","gene"
"3786","FUN_008944","ME1","gene"
"3787","FUN_008946","ME1","gene"
"3788","FUN_008952","ME1","gene"
"3789","FUN_008955","ME1","gene"
"3790","FUN_008964","ME1","gene"
"3791","FUN_008965","ME1","gene"
"3792","FUN_008972","ME1","gene"
"3793","FUN_008973","ME1","gene"
"3794","FUN_008981","ME1","gene"
"3795","FUN_009003","ME1","gene"
"3796","FUN_008994","ME1","gene"
"3797","FUN_009014","ME1","gene"
"3798","FUN_009039","ME1","gene"
"3799","FUN_009043","ME1","gene"
"3800","FUN_009044","ME1","gene"
"3801","FUN_009035","ME1","gene"
"3802","FUN_009053","ME1","gene"
"3803","FUN_009177","ME1","gene"
"3804","FUN_009312","ME1","gene"
"3805","FUN_009369","ME1","gene"
"3806","FUN_009383","ME1","gene"
"3807","FUN_009488","ME1","gene"
"3808","FUN_009533","ME1","gene"
"3809","FUN_009579","ME1","gene"
"3810","FUN_009538","ME1","gene"
"3811","FUN_009629","ME1","gene"
"3812","FUN_009648","ME1","gene"
"3813","FUN_009675","ME1","gene"
"3814","FUN_009779","ME1","gene"
"3815","FUN_009811","ME1","gene"
"3816","FUN_009839","ME1","gene"
"3817","FUN_009842","ME1","gene"
"3818","FUN_009856","ME1","gene"
"3819","FUN_009961","ME1","gene"
"3820","FUN_009861","ME1","gene"
"3821","FUN_010555","ME1","gene"
"3822","FUN_010558","ME1","gene"
"3823","FUN_010583","ME1","gene"
"3824","FUN_010636","ME1","gene"
"3825","FUN_010662","ME1","gene"
"3826","FUN_010672","ME1","gene"
"3827","FUN_010724","ME1","gene"
"3828","FUN_010726","ME1","gene"
"3829","FUN_010736","ME1","gene"
"3830","FUN_010745","ME1","gene"
"3831","FUN_010763","ME1","gene"
"3832","FUN_010775","ME1","gene"
"3833","FUN_010776","ME1","gene"
"3834","FUN_010778","ME1","gene"
"3835","FUN_010780","ME1","gene"
"3836","FUN_010807","ME1","gene"
"3837","FUN_010810","ME1","gene"
"3838","FUN_010814","ME1","gene"
"3839","FUN_010818","ME1","gene"
"3840","FUN_010832","ME1","gene"
"3841","FUN_010840","ME1","gene"
"3842","FUN_010879","ME1","gene"
"3843","FUN_010897","ME1","gene"
"3844","FUN_010929","ME1","gene"
"3845","FUN_010950","ME1","gene"
"3846","FUN_010997","ME1","gene"
"3847","FUN_011239","ME1","gene"
"3848","FUN_011417","ME1","gene"
"3849","FUN_011729","ME1","gene"
"3850","FUN_011745","ME1","gene"
"3851","FUN_011836","ME1","gene"
"3852","FUN_011810","ME1","gene"
"3853","FUN_011866","ME1","gene"
"3854","FUN_011922","ME1","gene"
"3855","FUN_011927","ME1","gene"
"3856","FUN_011945","ME1","gene"
"3857","FUN_011948","ME1","gene"
"3858","FUN_011993","ME1","gene"
"3859","FUN_012008","ME1","gene"
"3860","FUN_012040","ME1","gene"
"3861","FUN_012104","ME1","gene"
"3862","FUN_012120","ME1","gene"
"3863","FUN_012132","ME1","gene"
"3864","FUN_012152","ME1","gene"
"3865","FUN_012155","ME1","gene"
"3866","FUN_012183","ME1","gene"
"3867","FUN_012194","ME1","gene"
"3868","FUN_012217","ME1","gene"
"3869","FUN_012232","ME1","gene"
"3870","FUN_012239","ME1","gene"
"3871","FUN_012250","ME1","gene"
"3872","FUN_012254","ME1","gene"
"3873","FUN_012265","ME1","gene"
"3874","FUN_012266","ME1","gene"
"3875","FUN_012295","ME1","gene"
"3876","FUN_012276","ME1","gene"
"3877","FUN_012293","ME1","gene"
"3878","FUN_012316","ME1","gene"
"3879","FUN_012324","ME1","gene"
"3880","FUN_012325","ME1","gene"
"3881","FUN_012374","ME1","gene"
"3882","FUN_012375","ME1","gene"
"3883","FUN_012376","ME1","gene"
"3884","FUN_012388","ME1","gene"
"3885","FUN_012474","ME1","gene"
"3886","FUN_012516","ME1","gene"
"3887","FUN_012541","ME1","gene"
"3888","FUN_012529","ME1","gene"
"3889","FUN_012639","ME1","gene"
"3890","FUN_012655","ME1","gene"
"3891","FUN_012658","ME1","gene"
"3892","FUN_012660","ME1","gene"
"3893","FUN_012672","ME1","gene"
"3894","FUN_012678","ME1","gene"
"3895","FUN_012684","ME1","gene"
"3896","FUN_012699","ME1","gene"
"3897","FUN_012700","ME1","gene"
"3898","FUN_012702","ME1","gene"
"3899","FUN_012725","ME1","gene"
"3900","FUN_012759","ME1","gene"
"3901","FUN_012763","ME1","gene"
"3902","FUN_012769","ME1","gene"
"3903","FUN_012792","ME1","gene"
"3904","FUN_012784","ME1","gene"
"3905","FUN_013027","ME1","gene"
"3906","FUN_013077","ME1","gene"
"3907","FUN_013085","ME1","gene"
"3908","FUN_013155","ME1","gene"
"3909","FUN_013314","ME1","gene"
"3910","FUN_013361","ME1","gene"
"3911","FUN_013346","ME1","gene"
"3912","FUN_013347","ME1","gene"
"3913","FUN_013327","ME1","gene"
"3914","FUN_013342","ME1","gene"
"3915","FUN_013344","ME1","gene"
"3916","FUN_013350","ME1","gene"
"3917","FUN_013393","ME1","gene"
"3918","FUN_013402","ME1","gene"
"3919","FUN_013404","ME1","gene"
"3920","FUN_013422","ME1","gene"
"3921","FUN_013581","ME1","gene"
"3922","FUN_013585","ME1","gene"
"3923","FUN_013474","ME1","gene"
"3924","FUN_013490","ME1","gene"
"3925","FUN_013553","ME1","gene"
"3926","FUN_013557","ME1","gene"
"3927","FUN_013613","ME1","gene"
"3928","FUN_013638","ME1","gene"
"3929","FUN_013632","ME1","gene"
"3930","FUN_013626","ME1","gene"
"3931","FUN_013640","ME1","gene"
"3932","FUN_013661","ME1","gene"
"3933","FUN_013757","ME1","gene"
"3934","FUN_014112","ME1","gene"
"3935","FUN_014167","ME1","gene"
"3936","FUN_014366","ME1","gene"
"3937","FUN_014433","ME1","gene"
"3938","FUN_014434","ME1","gene"
"3939","FUN_014441","ME1","gene"
"3940","FUN_014449","ME1","gene"
"3941","FUN_014483","ME1","gene"
"3942","FUN_014477","ME1","gene"
"3943","FUN_014490","ME1","gene"
"3944","FUN_014511","ME1","gene"
"3945","FUN_014509","ME1","gene"
"3946","FUN_014529","ME1","gene"
"3947","FUN_014536","ME1","gene"
"3948","FUN_014537","ME1","gene"
"3949","FUN_014604","ME1","gene"
"3950","FUN_014608","ME1","gene"
"3951","FUN_014616","ME1","gene"
"3952","FUN_014617","ME1","gene"
"3953","FUN_014630","ME1","gene"
"3954","FUN_014633","ME1","gene"
"3955","FUN_014647","ME1","gene"
"3956","FUN_014690","ME1","gene"
"3957","FUN_014716","ME1","gene"
"3958","FUN_014713","ME1","gene"
"3959","FUN_014715","ME1","gene"
"3960","FUN_014725","ME1","gene"
"3961","FUN_014727","ME1","gene"
"3962","FUN_014733","ME1","gene"
"3963","FUN_014737","ME1","gene"
"3964","FUN_014770","ME1","gene"
"3965","FUN_014796","ME1","gene"
"3966","FUN_014794","ME1","gene"
"3967","FUN_014810","ME1","gene"
"3968","FUN_014870","ME1","gene"
"3969","FUN_014871","ME1","gene"
"3970","FUN_014886","ME1","gene"
"3971","FUN_014893","ME1","gene"
"3972","FUN_014895","ME1","gene"
"3973","FUN_014905","ME1","gene"
"3974","FUN_014918","ME1","gene"
"3975","FUN_014953","ME1","gene"
"3976","FUN_014977","ME1","gene"
"3977","FUN_014991","ME1","gene"
"3978","FUN_015006","ME1","gene"
"3979","FUN_015029","ME1","gene"
"3980","FUN_015038","ME1","gene"
"3981","FUN_015036","ME1","gene"
"3982","FUN_015053","ME1","gene"
"3983","FUN_015091","ME1","gene"
"3984","FUN_015095","ME1","gene"
"3985","FUN_015110","ME1","gene"
"3986","FUN_015107","ME1","gene"
"3987","FUN_015164","ME1","gene"
"3988","FUN_015284","ME1","gene"
"3989","FUN_015339","ME1","gene"
"3990","FUN_015352","ME1","gene"
"3991","FUN_015356","ME1","gene"
"3992","FUN_015403","ME1","gene"
"3993","FUN_015414","ME1","gene"
"3994","FUN_015443","ME1","gene"
"3995","FUN_015452","ME1","gene"
"3996","FUN_015435","ME1","gene"
"3997","FUN_015468","ME1","gene"
"3998","FUN_015474","ME1","gene"
"3999","FUN_015515","ME1","gene"
"4000","FUN_015622","ME1","gene"
"4001","FUN_015999","ME1","gene"
"4002","FUN_016038","ME1","gene"
"4003","FUN_016033","ME1","gene"
"4004","FUN_016105","ME1","gene"
"4005","FUN_016111","ME1","gene"
"4006","FUN_016115","ME1","gene"
"4007","FUN_016118","ME1","gene"
"4008","FUN_016129","ME1","gene"
"4009","FUN_016137","ME1","gene"
"4010","FUN_016154","ME1","gene"
"4011","FUN_016161","ME1","gene"
"4012","FUN_016182","ME1","gene"
"4013","FUN_016183","ME1","gene"
"4014","FUN_016231","ME1","gene"
"4015","FUN_016276","ME1","gene"
"4016","FUN_016280","ME1","gene"
"4017","FUN_016333","ME1","gene"
"4018","FUN_016349","ME1","gene"
"4019","FUN_016370","ME1","gene"
"4020","FUN_016357","ME1","gene"
"4021","FUN_016362","ME1","gene"
"4022","FUN_016364","ME1","gene"
"4023","FUN_016369","ME1","gene"
"4024","FUN_016400","ME1","gene"
"4025","FUN_016402","ME1","gene"
"4026","FUN_016408","ME1","gene"
"4027","FUN_016458","ME1","gene"
"4028","FUN_016470","ME1","gene"
"4029","FUN_016472","ME1","gene"
"4030","FUN_016475","ME1","gene"
"4031","FUN_016580","ME1","gene"
"4032","FUN_016509","ME1","gene"
"4033","FUN_016514","ME1","gene"
"4034","FUN_016518","ME1","gene"
"4035","FUN_016538","ME1","gene"
"4036","FUN_016547","ME1","gene"
"4037","FUN_016555","ME1","gene"
"4038","FUN_016605","ME1","gene"
"4039","FUN_016619","ME1","gene"
"4040","FUN_016640","ME1","gene"
"4041","FUN_016676","ME1","gene"
"4042","FUN_016669","ME1","gene"
"4043","FUN_016694","ME1","gene"
"4044","FUN_016735","ME1","gene"
"4045","FUN_016737","ME1","gene"
"4046","FUN_016732","ME1","gene"
"4047","FUN_016777","ME1","gene"
"4048","FUN_016780","ME1","gene"
"4049","FUN_016743","ME1","gene"
"4050","FUN_016744","ME1","gene"
"4051","FUN_016784","ME1","gene"
"4052","FUN_016787","ME1","gene"
"4053","FUN_016930","ME1","gene"
"4054","FUN_016979","ME1","gene"
"4055","FUN_017279","ME1","gene"
"4056","FUN_017765","ME1","gene"
"4057","FUN_017802","ME1","gene"
"4058","FUN_017838","ME1","gene"
"4059","FUN_017823","ME1","gene"
"4060","FUN_017824","ME1","gene"
"4061","FUN_017834","ME1","gene"
"4062","FUN_017848","ME1","gene"
"4063","FUN_017851","ME1","gene"
"4064","FUN_017878","ME1","gene"
"4065","FUN_017880","ME1","gene"
"4066","FUN_017902","ME1","gene"
"4067","FUN_017919","ME1","gene"
"4068","FUN_017927","ME1","gene"
"4069","FUN_017929","ME1","gene"
"4070","FUN_017938","ME1","gene"
"4071","FUN_017937","ME1","gene"
"4072","FUN_017942","ME1","gene"
